,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,cooked_d,"#TWTR fight, getting popcorn https://t.co/lOaRTHzCkf",2022-05-14 23:30:59+00:00,"Nowhereville,  TX",Twitter for Android,1,0,0,0
1,TONY_SNOW_21,"RT @TONY_SNOW_21: 👀👀👀https://t.co/JME2Pg9ZXT
NOT ONLY DO I WANT HIM 2 BUY  #TWTR 4 US N #DOGEARMY  HOLDING #Doge #Dogecoin THIS IS NOT THE…",2022-05-14 22:12:53+00:00,"Fort Wayne, IN",Twitter for Android,0,0,0,0
2,TONY_SNOW_21,"👀👀👀https://t.co/JME2Pg9ZXT
NOT ONLY DO I WANT HIM 2 BUY  #TWTR 4 US N #DOGEARMY  HOLDING #Doge #Dogecoin THIS IS NO… https://t.co/rTd2FMLAbj",2022-05-14 21:50:28+00:00,"Fort Wayne, IN",Twitter for Android,2,0,0,1
3,uzmangirisimci,"RT @CoinnCorner: Elon Musk, Twitter anlaşmasının beklemeye alındığını açıkladı.

Twitter (#TWTR) hisseleri açılıştan önce %20,3 düştü.

Hab…",2022-05-14 20:28:42+00:00,,Twitter for Android,0,0,0,0
4,Bonnie_Kelly1,@elonmusk 😃 Thank You @ElonMusk #Good #News #Truth 🔊 FREE SPEECH IS ALIVE - - BAD NEWS FOR LIBERALS ☹ CENSORSHIP IS… https://t.co/z7B6zrjhVq,2022-05-14 19:56:28+00:00,USA,Twitter Web App,2,0,0,0
5,Bonnie_Kelly1,@elonmusk 😃 Thank You @ElonMusk #Good #News #Truth 🔊 FREE SPEECH IS ALIVE - - BAD NEWS FOR LIBERALS ☹ CENSORSHIP IS… https://t.co/CfHbOhuC3P,2022-05-14 19:53:58+00:00,USA,Twitter Web App,1,0,0,0
6,kojosenteika,#TWTR 買収 無しか’$34から一気に$53’一時$100で売れたもの$65ー70可も今時期🤮結果的にはイーロン#TSLA にも先見るとSkip で良かったんではないか？#TikTok は #ORCL &amp; #WMT 今回イーロ… https://t.co/32HkFyoOwy,2022-05-14 19:30:51+00:00,アメリカ,Twitter for iPad,0,0,0,0
7,The_Analysts_,SELLER $TWTR last 15 days #TREND #twtr #seekingalpha #stockmarket #stock #OurTigerYoshiDay #Sialkot #FACupFinal… https://t.co/5ZNMg27u7Y,2022-05-14 19:28:08+00:00,"California, USA",Stocks_highlight,0,0,0,0
8,cryptopediaK7,Following #Musk statement that that his planned $44 billion acquisition of #Twitter is “temporarily on hold and aft… https://t.co/2733Sd3I4u,2022-05-14 19:00:00+00:00,Canada,TweetDeck,1,0,1,0
9,romeosfet,@covie_93 Maybe you will and will learn what a fake business this #TWTR is,2022-05-14 18:49:31+00:00,,Twitter for iPhone,0,0,0,0
10,lagun35,"RT @CoinnCorner: Elon Musk, Twitter anlaşmasının beklemeye alındığını açıkladı.

Twitter (#TWTR) hisseleri açılıştan önce %20,3 düştü.

Hab…",2022-05-14 18:31:43+00:00,,Twitter for Android,0,0,0,0
11,Adessaa55,"RT @CoinnCorner: Elon Musk, Twitter anlaşmasının beklemeye alındığını açıkladı.

Twitter (#TWTR) hisseleri açılıştan önce %20,3 düştü.

Hab…",2022-05-14 18:31:35+00:00,Türkiye,Twitter for Android,0,0,0,0
12,Ay1903Ayhan,"RT @CoinnCorner: Elon Musk, Twitter anlaşmasının beklemeye alındığını açıkladı.

Twitter (#TWTR) hisseleri açılıştan önce %20,3 düştü.

Hab…",2022-05-14 18:30:08+00:00,,Twitter for Android,0,0,0,0
13,suyzgc,"RT @CoinnCorner: Elon Musk, Twitter anlaşmasının beklemeye alındığını açıkladı.

Twitter (#TWTR) hisseleri açılıştan önce %20,3 düştü.

Hab…",2022-05-14 18:25:37+00:00,"İstanbul, Türkiye",Twitter for iPhone,0,0,0,0
14,Tgytrc1905,"RT @CoinnCorner: Elon Musk, Twitter anlaşmasının beklemeye alındığını açıkladı.

Twitter (#TWTR) hisseleri açılıştan önce %20,3 düştü.

Hab…",2022-05-14 18:24:32+00:00,,Twitter for Android,0,0,0,0
15,web3cowboy,Funny lunacoin trending under business/finance category 🤣. Where's the scam/ponzi - trend section #twitter? Plenty… https://t.co/jCS6TyEHfj,2022-05-14 18:13:43+00:00,Web3,Twitter Web App,0,0,1,0
16,InToWin2021,"Has it not occured to anyone that @elonmusk has no I tention to buy #TWTR but by appearing to, it will rid the plat… https://t.co/v7fRfvZIJ3",2022-05-14 17:39:09+00:00,"London, England",Twitter for Android,0,0,0,0
17,romeosfet,@karenfinerman @scottsinvesting @profgalloway @timseymour @Downtown @mcuban @scottbudman @ScottMcGrew @GilmanHill… https://t.co/gkmpZOo70V,2022-05-14 17:14:46+00:00,,Twitter for iPhone,0,0,0,0
