,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,GlobalWideViews,This note may make you ask ... will Elon Musk weaponize Twitter as well? #twtr $twtr #twitter #sm #SocialMedia https://t.co/RkViNxKy1u,2022-05-10 23:37:17+00:00,Global,Twitter Web App,0,0,1,1
1,TheRealSECHelp,@elonmusk could someone pay $5 in Dogecoin $DOGE to get a suspended Twitter $TWTR account reinstated? #Twitter… https://t.co/uyEDHYPGLx,2022-05-10 22:50:13+00:00,Hell on Earth,Twitter for iPhone,2,0,0,2
2,Ralphtan222,"clip.

via @AP
#news #TWTR #ElonMuskBuysTwitter 
#TrumpsTwitter #plan https://t.co/ABvVLMrrBz",2022-05-10 22:46:59+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,2,0
3,Ralphtan222,"clip.

via @BBCWorld

#news #TWTR #ElonMuskBuysTwitter 
#TrumpsTwitter https://t.co/u0s6cJhmdK",2022-05-10 22:45:11+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0
4,Ralphtan222,"clip.

via @BloombergJapan 

#news #TWTR #TrumpsTwitter 
#ElonMuskBuysTwitter #plan #idea https://t.co/5EltxxZMtd",2022-05-10 22:41:28+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0
5,AndromedaBeauty,@elonmusk #twtr #btc #stockmarketcrash https://t.co/PCVAlcF2Ql https://t.co/tpkXlAV7vZ,2022-05-10 22:38:57+00:00,USA,Twitter Web App,0,0,0,0
6,TheRealSECHelp,@jack @LanceUlanoff @danprimack Hi @jack . So do you think that Twitter $TWTR will allow back and un-suspend some T… https://t.co/k7UO2Vflhy,2022-05-10 22:35:23+00:00,Hell on Earth,Twitter for iPhone,0,0,0,0
7,Ralphtan222,"(watch.)

(@TwitterSupport, @bluesky とRule, terms of service, privdcy policy の考えが根本からかち合いますな。どうなるのだろう❔🤔)

via… https://t.co/chq3lyubJz",2022-05-10 22:23:05+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0
8,boblesser,"NO TIME LIKE THE PRESENT.
Setting an order to #sellTSLA &amp; #sellTWTR.
#musk is paving the way for fascism to march u… https://t.co/Rsr6Nf2M9d",2022-05-10 22:19:40+00:00,"Earth, New York, Buffalo.",Twitter for Android,0,0,0,0
9,fingaroo,"If you purchased a share of Twitter at $33.84 on Jan., Elon Musk will pay $54.20 per share to you; if his
acquisiti… https://t.co/NoESCRnQfe",2022-05-10 22:17:24+00:00,,Twitter Web App,1,0,0,0
10,SelfYeg,RT @SelfYeg: @symmtech2015 @Anuj_Saraswat @SymmTech Real Estate #gamification #metaverse #nft #wealthtransfer #twtr,2022-05-10 22:09:17+00:00,"Edmonton, Alberta",Twitter for Android,0,0,0,0
11,mgreco84,Ellen Musk to reverse Trump Twitter ban after acquisition.#BreakingNewsNow #Breaking_News #BreakingNews… https://t.co/AVIJQnSeIB,2022-05-10 21:47:36+00:00,"Port St. Lucie, FL. 34983",Twitter for iPhone,0,0,0,0
12,WrongDarkAlley,@dreateguic8 @HindenburgRes @elonmusk The #TWTR deal is not going to fail. The stock is being manipulated during th… https://t.co/IOAjllxRdL,2022-05-10 21:38:56+00:00,,Twitter for Android,1,0,0,0
13,LesscoMatt,"$TWTR totally getting shadow banned for this one. Been nice knowing ya ✌

#twtr https://t.co/qDC63UQIxU",2022-05-10 21:23:19+00:00,United States,Twitter Web App,5,1,0,0
14,jeffgoguen717,"@bennyjohnson @elonmusk It is not possible for someone to despise #Trump as much as I do.  Yet, I absolutely want h… https://t.co/atT8s2y3Ki",2022-05-10 21:20:58+00:00,,Twitter for iPhone,0,0,1,0
15,jeffgoguen717,"@elonmusk @BillyM2k @BNONews It is not possible for someone to despise #Trump as much as I do.  Yet, I absolutely w… https://t.co/HMjBHcRE38",2022-05-10 21:15:25+00:00,,Twitter for iPhone,0,0,1,0
16,SelfYeg,@symmtech2015 @Anuj_Saraswat @SymmTech Real Estate #gamification #metaverse #nft #wealthtransfer #twtr,2022-05-10 21:02:58+00:00,"Edmonton, Alberta",Twitter for Android,3,0,1,1
17,AndromedaBeauty,Whale Hand Made Organic Soap Watermelon Lemonade Goat Milk Aloe Vera vitamins and minerals California Flowers rich… https://t.co/fFqW6RsScH,2022-05-10 20:11:56+00:00,USA,Twitter Web App,1,0,1,0
18,AndromedaBeauty,@Jason @mollywood @BennettTomlin @Restreamio https://t.co/V0zaQO1v5W #nft #btc #twtr #shib #doge #tsla… https://t.co/VXsGdhNCfH,2022-05-10 20:09:31+00:00,USA,Twitter Web App,0,0,0,0
19,AndromedaBeauty,"@monkleymonk https://t.co/V0zaQO1v5W
#nft #btc #twtr #shib #doge #tsla #photographylovers #amcshortsqueeze #Britney… https://t.co/3YvmoDeGnT",2022-05-10 20:08:55+00:00,USA,Twitter Web App,0,1,0,0
20,WrongDarkAlley,@elonmusk Hedgefund Managers manipulating the #TWTR market w/FUD so they can short and scare people out. Throw me a… https://t.co/0exeycZPd9,2022-05-10 20:07:50+00:00,,Twitter for Android,0,0,0,0
21,rywilliams4379,#Ai. #twtr https://t.co/thKhDeOylZ,2022-05-10 19:54:46+00:00,upstate NY,Twitter for iPhone,0,0,0,0
22,AndromedaBeauty,#OrganicSoap https://t.co/V0zaQO1v5W #nft #btc #twtr #shib #doge #tsla #photographylovers #amcshortsqueeze #Britney… https://t.co/pEF90INcZx,2022-05-10 19:52:39+00:00,USA,Twitter Web App,0,0,0,0
