,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,rywilliams4379,"#PrivateEquity: The #Consolidation Play and Due Diligence - #JohnPoerink,... https://t.co/MpFodGKngA via @YouTube… https://t.co/IkKUx8mHTb",2022-05-12 23:02:56+00:00,upstate NY,Twitter for iPhone,0,0,0,0
1,AvenderSteve,"RT @JustAGu06944949: $TSLA is getting pretty close to $640, the number they need to force Elon into a margin call to block the $TWTR acquis…",2022-05-12 22:43:11+00:00,,Twitter for iPhone,0,0,0,0
2,DataMrp,"RT @460Corp: $TWTR market cap is now $9 Billion below @elonmusk purchase price.
Concerns he won’t pull it off.
#stockmarketcrash #stocks #t…",2022-05-12 21:32:38+00:00,,Datamine #1,0,0,0,0
3,TheMayfairQuant,#coin #hood #twtr i am watching you,2022-05-12 21:14:05+00:00,,Twitter for iPhone,0,0,0,0
4,nft_b_jacobi,RT @AndromedaBeauty: エレファントハンドメイドオーガニックソープスイカレモネードヤギミルクアロエベラビタミンとミネラル脂肪が豊富なカリフォルニアの花保湿剤 https://t.co/DSep2h26Fj via @Etsy #nft #btc #twtr #…,2022-05-12 21:12:28+00:00,,Twitter Web App,0,0,0,0
5,G_Murray_LTC,RT @AndromedaBeauty: エレファントハンドメイドオーガニックソープスイカレモネードヤギミルクアロエベラビタミンとミネラル脂肪が豊富なカリフォルニアの花保湿剤 https://t.co/DSep2h26Fj via @Etsy #nft #btc #twtr #…,2022-05-12 21:12:20+00:00,,Twitter Web App,0,0,0,0
6,ER_Cummings_ETH,RT @AndromedaBeauty: エレファントハンドメイドオーガニックソープスイカレモネードヤギミルクアロエベラビタミンとミネラル脂肪が豊富なカリフォルニアの花保湿剤 https://t.co/DSep2h26Fj via @Etsy #nft #btc #twtr #…,2022-05-12 21:11:21+00:00,,Twitter Web App,0,0,0,0
7,AndromedaBeauty,エレファントハンドメイドオーガニックソープスイカレモネードヤギミルクアロエベラビタミンとミネラル脂肪が豊富なカリフォルニアの花保湿剤 https://t.co/DSep2h26Fj via @Etsy #nft #btc… https://t.co/EuTVkZW0jr,2022-05-12 21:10:44+00:00,USA,Twitter Web App,0,0,1,3
8,AndromedaBeauty,Elephant Hand Made Organic Soap Watermelon Lemonade Goat Milk Aloe Vera vitamins and minerals California Flowers ri… https://t.co/1CbR6CFcZD,2022-05-12 21:08:28+00:00,USA,Twitter Web App,0,1,1,0
9,JediZhukov,"RT @psychedelicraig: I Feel Shocked: Concerns emerge as #Twitter market cap is $9B below #ElonMusk’s purchase price

https://t.co/v9D0WKjvs…",2022-05-12 20:51:53+00:00,,Twitter for iPhone,0,0,0,0
10,bc1shinobi,RT @AndromedaBeauty: Elephant Hand Made Organic Soap Watermelon Lemonade Goat Milk Aloe Vera vitamins and minerals California Flowers rich…,2022-05-12 20:44:29+00:00,Moon ,Twitter for Android,0,0,0,0
11,AndromedaBeauty,Elephant Hand Made Organic Soap Watermelon Lemonade Goat Milk Aloe Vera vitamins and minerals California Flowers ri… https://t.co/nNSjMyfc4h,2022-05-12 20:43:55+00:00,USA,Twitter Web App,1,0,1,1
12,psychedelicraig,I Feel Shocked: Concerns emerge as #Twitter market cap is $9B below #ElonMusk’s purchase price… https://t.co/x3GP1nHNJA,2022-05-12 20:28:59+00:00,"Rent Free, Your Head",Twitter for iPhone,9,1,0,7
13,sandraDXB,"#Elonmusk
#Tsla
#twtr
#elon https://t.co/ucIL4ItUyV",2022-05-12 20:12:46+00:00,"California, USA",Twitter for iPhone,0,0,0,0
14,FloridaUnemplo1,"RT @JustAGu06944949: $TSLA is getting pretty close to $640, the number they need to force Elon into a margin call to block the $TWTR acquis…",2022-05-12 19:32:49+00:00,,Twitter Web App,0,0,0,0
15,AndromedaBeauty,Koalaハンドメイドオーガニックソープスイカレモネードヤギミルクアロエベラビタミンとミネラル脂肪が豊富な花保湿剤 https://t.co/fvZ202NzW0 via @Etsy  #OrganicSoap #nft #btc… https://t.co/3eXPdUavhc,2022-05-12 19:23:17+00:00,USA,Twitter Web App,0,1,0,0
16,AndromedaBeauty,Koala Hand Made Organic Soap Watermelon Lemonade Goat Milk Aloe Vera vitamins and minerals California Flowers rich… https://t.co/Kvp4Y5pnm7,2022-05-12 19:16:47+00:00,USA,Twitter Web App,0,0,1,0
17,AndromedaBeauty,Koala Hand Made Organic Soap Watermelon Lemonade Goat Milk Aloe Vera vitamins and minerals California Flowers rich… https://t.co/dvHcGTu7UA,2022-05-12 19:09:51+00:00,USA,Twitter Web App,0,0,0,0
18,ArtMusicLife,"....today in “Quips to @WernerTwertzog”
 #TWTR https://t.co/Te3XzUiCWR",2022-05-12 19:05:55+00:00,mainlining coffee w/Shahrazad,Tweetbot for iΟS,0,0,0,0
19,onlyequities,"About 20% arbitrage in #twtr 

Is market worried about @elonmusk musk? https://t.co/Xsm3fpjtZ5",2022-05-12 18:46:27+00:00,"Kolkata, India",Twitter for iPhone,6,1,3,0
20,KASDad,"When I 1st started trading on CBOE floor in '80 there were perhaps a few doz. newsletters. W/ the advent of #TWTR,… https://t.co/43feU5p4Vi",2022-05-12 18:39:10+00:00,,Twitter Web App,4,0,1,0
21,ImThatGuyTo,"@elonmusk dump #TWTR and buy #LUNA, you could make $44billy look like $44trilly",2022-05-12 18:35:28+00:00,,Twitter for iPhone,0,0,0,0
22,AndromedaBeauty,Siabann làmh-dhèante Edvard Munch The Scream Watermelon Lemonade Goat's Milk Aloe Vera https://t.co/Rb0NOTJaQo via… https://t.co/MK1bsDYZWi,2022-05-12 18:09:34+00:00,USA,Twitter Web App,2,0,1,0
23,460Corp,"$TWTR market cap is now $9 Billion below @elonmusk purchase price.
Concerns he won’t pull it off.
#stockmarketcrash… https://t.co/YkrK1mhxnw",2022-05-12 18:07:22+00:00,,Twitter for iPhone,1,0,0,1
24,AndromedaBeauty,Savon Artisanal Edvard Munch Le Cri Pastèque Limonade Lait de Chèvre Aloe Vera https://t.co/Rb0NOTJaQo via @Etsy… https://t.co/fJIDdKtyRL,2022-05-12 18:05:29+00:00,USA,Twitter Web App,4,1,1,0
25,lm31356,#TWTR  @jack  #Elon paying $54.20?? and stock goes down daily .. $45 a share now... #WTH gives??,2022-05-12 18:03:27+00:00,Bay Area,Twitter Web App,1,0,0,0
26,my_tradingview,#TWTR - TWITTER- Pengurusan baru menarik minat pembeli - TradingView - https://t.co/D1OU9ZlgPY,2022-05-12 17:40:00+00:00,,TradingView,0,0,0,0
27,therealeric87,@MrBallroom @Wecan_B_Better2 @GaryGensler @SECGov Correction they are defrauding the world remember the #World inve… https://t.co/JXH6pY4i4Z,2022-05-12 17:33:48+00:00,$AMC ,Twitter for iPhone,1,0,0,0
28,Blackca74488776,RT @therealeric87: Twitter was a bit silent since a few folks went to #Discord but guess what not every one is gone and the noise will shat…,2022-05-12 17:31:43+00:00,,Twitter for iPhone,0,0,0,0
29,foolsbookie,"Stock code:#TWTR
Trade:SHORT
Entry:45.78
Target:44.86
Stop loss: 46.7

#NYSE #NASDAQ #Intraday #Dow #S&amp;P500… https://t.co/twi0alQ7eP",2022-05-12 17:30:24+00:00,Mars,FoolsBook,0,0,0,1
30,CIAZEKACTrader,"5-12 Recap at #WDL :) 
#AAPL (options) 1.60 -&gt; 10.00 {+ 525% ! }  - lotto from yesterday :) 
#VTNR (options) 0.75-&gt;… https://t.co/Pswrr6ydDn",2022-05-12 17:05:06+00:00,Plans $0.84 a day :)  👉,StockTwits Web,0,1,0,0
31,therealeric87,Twitter was a bit silent since a few folks went to #Discord but guess what not every one is gone and the noise will… https://t.co/D72kjFVl6h,2022-05-12 17:01:43+00:00,$AMC ,Twitter for iPhone,6,0,0,1
32,AndromedaBeauty,手作り石鹸エドヴァルドムンクスクリームスイカレモネードヤギのミルクアロエベラ https://t.co/Rb0NOTJaQo via @Etsy #largewhale #nft #btc #twtr #shib #doge… https://t.co/dUrue1nhyR,2022-05-12 16:46:34+00:00,USA,Twitter Web App,1,1,0,0
33,LGMontalto,"Empieza la limpieza ""voluntaria"" en #Twitter    #TWTR Beykpour y Falck dejan la compañía.... Twitter una de mis fav… https://t.co/3PJ86UMqjC",2022-05-12 16:44:58+00:00,,Twitter Web App,2,0,1,1
34,AndromedaBeauty,Squalo Sapone biologico fatto a mano Anguria Limonata Latte di capra Aloe Vera vitamine e minerali Fiori della Cali… https://t.co/ALNgabtrVh,2022-05-12 16:33:33+00:00,USA,Twitter Web App,2,1,0,0
35,dtalemao,#twtr #ElonMusk eu só sei que eu não vou perder essa oportunidade. https://t.co/9XD1CABhWc,2022-05-12 16:30:18+00:00,Brasil,Twitter for Android,0,0,0,0
36,AndromedaBeauty,シール手作り有機石鹸スイカレモネード山羊乳アロエベラビタミンとミネラル脂肪が豊富なカリフォルニアの花保湿剤 https://t.co/V9KI3XUuWj via @Etsy  #largewhale #nft #btc… https://t.co/jVpHDNlbgT,2022-05-12 16:20:42+00:00,USA,Twitter Web App,1,1,1,0
37,LondiF,i think the market crash is payback to @elonmusk for trying to control the universe. The universe has cost him what… https://t.co/Rt8Knv3NDw,2022-05-12 15:54:18+00:00,,Twitter Web App,0,0,0,0
