,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,JonB72106405,RT @RistJeremy: Remember when donkey teeth @RepAOC chased away @JeffBezos @amazon. Now the @TheDemocrats led by @AOC has chased away the wo…,2022-05-21 23:08:40+00:00,,Twitter Web App,0,0,0,0
1,R_3_B_3_L,"What I learned about twitter so far... @elonmusk is not allowed to have twitter. Bots run the Twitter World, theref… https://t.co/z1JgYgfyie",2022-05-21 23:07:47+00:00,,Twitter Web App,1,0,1,0
2,FinancialInept1,New episode is up! This week we look at just what Bullard said when the #market rallied into friday's close and… https://t.co/7qR6lZZfn7,2022-05-21 22:28:37+00:00,,Loomly,1,0,0,0
3,SuperbonyTheCat,"#ELONgate  
+ #TSLA 
+ #TWTR  
+  #ETH         🇩🇪🕶️🌞🍿🙀 https://t.co/z26u1wbTMk",2022-05-21 21:19:21+00:00,ТЭСЛА  Москва ,Twitter Web App,1,0,0,1
4,CantTweet4,"@elonmusk @teslaownersSV @WholeMarsBlog $200,000.00 per day in revs
for a promoted tweet ....  

We need to see wha… https://t.co/Jhzumo6spV",2022-05-21 21:00:01+00:00,,Twitter for iPhone,0,0,0,0
5,SuperbonyTheCat,"#ELONgate  
+ #TSLA 
+ #TWTR  
+  #ETH         🇩🇪🕶️🌞🍿🙀 https://t.co/SNsILyYRPg",2022-05-21 20:50:53+00:00,ТЭСЛА  Москва ,Twitter Web App,0,0,0,0
6,WeAreMarahall,RT @HeroinVerbal: 📰 Any Questions Twitter #twitter_off #デブNG #TWTR #$TWTR #Blocked #Deleted #Elon #ElonMusk #BBCBreakfast #Musk #ElonMuskTw…,2022-05-21 20:30:05+00:00,,Twitter for iPhone,0,0,0,0
7,cog_roos,"@reedgalen @elonmusk Elon is busy trolling and owning libs on #TWTR 

You can email justice@tesla.com  where a crac… https://t.co/MHBFXmjZ1L",2022-05-21 19:47:09+00:00,,TweetDeck,3,0,0,0
8,melissaewatts,RT @sandikrakowski: When employees at #TWTR say it's a 'wrong capitalist mindset to only think about profits'. Um honey WTF do you think pa…,2022-05-21 19:32:00+00:00,"Brighton, NY",Twitter for Android,0,0,0,0
9,TheGreenHolder,$AMC #ApeArmy it's Saturday.. Time for some of my fav @GaryGensler moments on #TWTR @SECGov enjoy and learn... 🙉 https://t.co/KrzeE55QjG,2022-05-21 19:28:51+00:00,,Twitter for Android,1,0,0,0
10,therealeric87,RT @therealeric87: #APESNOTLEAVING #ApesTogetherStrong #AMC $AMC #GME $GME #RetailDay100K #MOASS #OccupyTwitter @CEOAdam @elonmusk #TWTR $T…,2022-05-21 19:23:47+00:00,$AMC ,Twitter for iPhone,0,0,0,0
11,Yutian70823007,"#TWTR has done in stopping the #LaptopFromHell, #WuhanLab, #vaccines, #Jan6, think of every important topic of our… https://t.co/Fz7A3HazH4",2022-05-21 18:36:02+00:00,,Twitter for Android,0,0,0,0
12,AndromedaBeauty,UBBER Eats @elonmusk #tsla #twtr @KiwiEV https://t.co/C84PGc9EkD,2022-05-21 18:26:54+00:00,USA,Twitter Web App,0,1,1,0
13,MirageWL8,"@elonmusk @stillgray @teslaownersSV @WholeMarsBlog If you don't like it, then walk away. I hope you're truly unders… https://t.co/CJ9cJdxFa3",2022-05-21 18:20:10+00:00,"Vancouver, British Columbia",Twitter Web App,3,0,1,0
14,BlueberryNoats,"RT @ColeThomas1999: first week down, many more to come! account challenge starts monday 🚨 join to get alerts from the best analysts and be…",2022-05-21 18:13:11+00:00,,Twitter for Android,0,0,0,0
