,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,scaledinvesting,I currently hold one tech stock..... it seems to be holding up....  it is called Twitter! Come on Elon! 😂 $TWTR #TWTR,2022-05-05 23:57:02+00:00,London,Twitter Web App,0,0,0,0
1,jlg2749,"What should y buy now #BTC #TSLA 
#DOGE or #TWTR.",2022-05-05 23:49:03+00:00,New York,Twitter for iPhone,2,1,2,2
2,fujitomi_8740,"・マスク氏が仕掛けるツイッター買収計画に、米FTCの反トラスト調査

　当初の9％株式取得に関する情報開示を巡っては、すでにFTCの調査が入っている

#TSLA
#TWTR",2022-05-05 23:45:44+00:00,東京都中央区日本橋蛎殻町1-15-5,Twitter Web App,0,1,0,0
3,SunilZA,"Binance is trying to influence Twitter policy ! This illustrates again, Musk ALWAYS has a hidden agenda!  #Binance… https://t.co/l0TggEwzOt",2022-05-05 23:33:14+00:00,Cape Town,Twitter Web App,1,0,0,0
4,RENATUSInc5000,"@ValueAnalyst1 @elonmusk @jamielsimon Professor, Musk! $TSLA #Tesla #TWTR https://t.co/3b7c4dbIob",2022-05-05 23:15:35+00:00,United States,Twitter for iPhone,3,0,0,0
5,timeiscrypto423,"Check out my #TWTR analysis on @TradingView: https://t.co/jK2kiMWrL7 

#elon #twitter for 6 bucks 

nice tax WRITE… https://t.co/8FgnXHHDOt",2022-05-05 23:03:05+00:00,,Twitter Web App,1,0,0,0
6,rywilliams4379,My Brain Melted https://t.co/Pmmu0vPWIr via @YouTube and this isn’t acting or manipulation… @SECGov  @SecYellen it’… https://t.co/cFyo58dm6R,2022-05-05 22:52:45+00:00,upstate NY,Twitter for iPhone,0,0,0,0
7,agwitter,"@dailydirtnap #TSLA vs #ARKK + Leverage - liquidity
Which will stop falling first NOW.
Musk #TWTR CEO all of a sudd… https://t.co/TEvnIgmzhx",2022-05-05 22:47:51+00:00,Global Citizen,Twitter for Android,2,0,0,0
8,kriswilkinson84,"The @elonmusk effect

#TWTR 
#TSLA https://t.co/86O9FIB36Y",2022-05-05 22:40:43+00:00,,Twitter for Android,0,0,0,0
9,agwitter,"@fundmyfund @BullandBaird #TSLA vs #ARKK. Which will stop falling NOW, conditioned on Musk having drastically chang… https://t.co/57XLT9xwL5",2022-05-05 22:39:34+00:00,Global Citizen,Twitter for Android,0,0,0,0
10,MoonShotUK,"RT @MoonShotUK: #Binance plans to invest $500 million alongside @elonmusk in the #Twitter BUYOUT 👀

THIS IS VERY INTERESTING FOR INTEGRATIO…",2022-05-05 21:50:55+00:00,"Darkside, Moon ",Twitter for iPhone,0,0,0,0
11,ReigningCoins,#StockMarket #TSLA #TWTR FOR PAST TWO YEARS PE Ratio HAD to be ignored - the Fed was buying &amp; knocked the ratios al… https://t.co/wB9SM9JUdf,2022-05-05 21:48:05+00:00,,Twitter for iPad,0,0,0,0
12,metadual,"It took me 4 years to realise Facebook it's crap and delete it, 6 years for instagram and 10 years to realise that… https://t.co/1G6gR4jxo4",2022-05-05 21:15:11+00:00,Loading...,Twitter for Android,4,0,1,0
13,CuttillEric,"Absolutely.....  go get em @elonmusk..
#TWTR #TSLA @StocksWithCam @YourEveryDayGa4 @The1_ApeRadio https://t.co/xIB5Yae15E",2022-05-05 21:14:26+00:00,not financial advisor,Twitter for Android,7,0,0,0
14,WrongDarkAlley,"@KLinCA I did. Bought 10,000 of #TWTR @ $44.80 on 4/11

Sold this morning @ $51.00when I saw overnight it had jumped 3.5%.",2022-05-05 21:02:13+00:00,,Twitter Web App,0,0,0,0
15,topstonks,"$TWTR seeing sustained chatter on wallstreetbets over the last few daysVia https://t.co/TyWnBqE0Co#twtr… https://t.co/6WutlkGZgZ",2022-05-05 20:55:23+00:00,,topstonks,0,0,0,0
16,ETFStockReport,#capitulation #Stockmarket @ETFStockReport THE BEST ALTERNATIVE TO BUYING #ETF ’s #StocksToWatch $SPY $Goog $amzn… https://t.co/wnYicxlaMn,2022-05-05 20:50:34+00:00,USA,Twitter for iPad,0,0,0,0
17,runridefly,"Blood in the streets, but #twtr is up.  Maybe @elonmusk is buying #twitter",2022-05-05 19:56:28+00:00,"earth, sea and twitters",Twitter for iPhone,0,0,0,0
18,OfertasVips,RT @AndromedaBeauty: And buy a #OrganicSoap Hand Made Soap Edvard Munch The Scream Watermelon Lemonade Goat's Milk Aloe Vera https://t.co/L…,2022-05-05 19:50:28+00:00,,Ofertas ok,0,0,0,0
19,AndromedaBeauty,And buy a #OrganicSoap Hand Made Soap Edvard Munch The Scream Watermelon Lemonade Goat's Milk Aloe Vera… https://t.co/QeFRhnVWyg,2022-05-05 19:49:33+00:00,USA,Twitter Web App,3,0,0,2
20,JohnGAcosta1,#TWTR,2022-05-05 19:25:20+00:00,"Austin, TX",Twitter Web App,0,0,0,0
21,j_power1,@mayemusk @nytimes It seems like a majority of news media are printing out stories after stories. Someone is scared… https://t.co/KtFusZiiZB,2022-05-05 19:14:39+00:00,,Twitter for iPhone,0,0,0,0
22,the_Cryptogeek,"💰 @binance commits $500M to support Elon Musk in buying @Twitter for $44B

#cryptocurrency #binance #bnb #twitter… https://t.co/4AVbjR71JQ",2022-05-05 18:58:54+00:00,New York,Amplifr,1,0,0,0
23,Curry13Digi,"Elizabeth Warren says BItcoin is too susceptibility to the whims of just a handful of influencers,” in part referen… https://t.co/7WITk6TFuU",2022-05-05 18:51:45+00:00,,Twitter for iPhone,0,0,0,0
24,bobbyc_61,"@ColinCowherd Colin, #Wordle is a fad, #TWTR is a company, a platform. I use #TWTR daily, never played one day on W… https://t.co/pkRPNjBOkW",2022-05-05 18:20:17+00:00,,Twitter for iPhone,0,0,0,0
25,CIAZEKACTrader,"📈 Scan as of 1:00pm CST “RUNNERS WITH HIGH RELATIVE VOLUME” 05/05/2022

$BTTX #BTTX 
$MULN #MULN 
$HYMC #HYMC… https://t.co/bZnJXUGoce",2022-05-05 18:06:15+00:00,Plans $0.84 a day :)  👉,IFTTT,1,0,0,0
26,TradesEmily,"📈 Scan as of 1:00pm CST “RUNNERS WITH HIGH RELATIVE VOLUME” 05/05/2022

$BTTX #BTTX 
$MULN #MULN 
$HYMC #HYMC… https://t.co/pya2gMwaJX",2022-05-05 18:05:23+00:00,,Twitter Web App,0,0,0,0
27,RalstonMax,@femme_phememe @AtlRey Cause hunter's laptop is a lie? Why won't you get into it? Because you're a bot? #TWTR needs to go.,2022-05-05 17:56:53+00:00,"Venice, CA",Twitter Web App,2,0,0,0
28,AureliaCotta,"Seriously, multiple large stockholders are just rolling their holdings and current stock ownership into the “new” t… https://t.co/Xl0wnxplm6",2022-05-05 17:55:08+00:00,"Toronto, Ontario",Twitter for iPhone,0,0,0,0
29,BartiromoChaz,@garyblack00 @elonmusk Buy a majority stake in @twitter and have your way.  Otherwise it's the highway. You express… https://t.co/hk7toOId6K,2022-05-05 17:41:47+00:00,,Twitter Web App,0,0,0,0
30,ApuKontiki11,#gold #oil and #twtr in Green 🤣,2022-05-05 17:38:09+00:00,"Punta Hermosa, Peru",Twitter for iPhone,0,0,0,0
31,GroRepublic,"RT @Diutocoinnews: Binance Commits $500 Million To Buy Twitter With Elon Musk. 

Crypto Ex Binance dolled out $500 million, while venture c…",2022-05-05 17:34:23+00:00,,Twitter Web App,0,0,0,0
32,rywilliams4379,So is it better to #DM or tweet public information?  Decided it’s time to start a #naughty list for #Santa early th… https://t.co/hSfdkSdQ6t,2022-05-05 17:31:33+00:00,upstate NY,Twitter for iPhone,0,0,0,0
33,Flash15k,Might Swing these #TWTR p,2022-05-05 17:31:32+00:00,0 Dark 30,Twitter for iPhone,1,0,0,0
34,FinTaxBot,RT @1JENSABA: #TWTR hasn’t moved much today. #StockMarket,2022-05-05 17:27:33+00:00,Vienna,uCloudify's Bot for Data Streams,0,0,0,0
35,1JENSABA,#TWTR hasn’t moved much today. #StockMarket,2022-05-05 17:27:28+00:00,"Dallas, TX",Twitter for iPhone,0,0,0,1
36,artdealeronline,RT @AndromedaBeauty: It's #organic Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers. Get yours before they wa…,2022-05-05 17:16:53+00:00,"London, England",lalkas 123,0,0,0,0
37,artdealeronline,RT @AndromedaBeauty: It's #organic Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers. Get yours before they wa…,2022-05-05 17:16:50+00:00,"London, England",lalkas 123,0,0,0,0
38,AndromedaBeauty,Hand made Soap Artisan Heart Aloe Vera Lavender Lemon Shea Butter Flowers https://t.co/nMlFEnyxzz #nft #btc #twtr… https://t.co/Kwx7xIEvA8,2022-05-05 17:14:19+00:00,USA,Twitter Web App,0,0,0,0
39,CoatTrader,Everyone said #ElonMusk was selling $TSLA #TSLA stock for his acquisition of #Twitter. But then has investors to he… https://t.co/vjWDUfEXKR,2022-05-05 16:53:37+00:00,"California, USA",Twitter for Android,2,0,0,0
40,raftofwater,Lithium musk be regulated. #TWTR #MPMaterials #SLV @nevadabar #LAC,2022-05-05 16:51:58+00:00,California res./Arizona dom.,Twitter Web App,0,0,1,0
41,RICHTVLIVE,https://t.co/m9R8lcdGSK @Twitter @RICHTVLIVE #twitter #twtr #business #news #finance #education #entertianment #money,2022-05-05 16:49:10+00:00,"Vancouver, British Columbia",Twitter Web App,1,0,0,0
42,Thelleofan,@WeekendInvestng #TWTR ✌️,2022-05-05 16:46:31+00:00,"Maharashtra, India",Twitter for Android,0,0,0,0
43,Thelleofan,@GordunGekko @piyushchaudhry Why #TWTR @Twitter is GREEN...???🤔,2022-05-05 16:44:30+00:00,"Maharashtra, India",Twitter for Android,0,0,0,0
44,JoeInska,RT @AndromedaBeauty: It's #organic Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers. Get yours before they wa…,2022-05-05 16:35:32+00:00,,inskatestapp,0,0,0,0
45,JoeInska,RT @AndromedaBeauty: It's #organic Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers. Get yours before they wa…,2022-05-05 16:34:32+00:00,,inskatestapp,0,0,0,0
46,AndromedaBeauty,It's #organic Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers. Get yours before they… https://t.co/6Xcao86dP3,2022-05-05 16:32:52+00:00,USA,LinkedIn,0,0,0,2
47,AndromedaBeauty,It's #organic Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers. Get yours before they… https://t.co/23VnUz3cwU,2022-05-05 16:31:28+00:00,USA,Twitter Web App,0,1,1,2
48,IUICMinnesota,"#PRECEPTUPONPRECEPT ;TONIGHT @9:30PM CST
HAVE YOU OR SOMEONE YOU KNOW BEEN A VICTIM OF A CARJACKING?
.…………………………………… https://t.co/Z1ON6ALKlq",2022-05-05 16:25:00+00:00,"Minnesota, USA",Twitter for iPhone,0,0,0,0
49,TechnlgyAlchmst,@disclosetv Yet Twitter (#TWTR) is up.,2022-05-05 16:21:42+00:00,"Virginia, USA",Twitter Web App,0,0,1,0
50,ThatNaimish,RT @coincrunchin: Binance joins 17 other co-investors to buy Twitter with Elon Musk. Binance is the fourth largest co-investors with $500 M…,2022-05-05 16:17:55+00:00,India,Twitter for iPhone,0,0,0,0
51,peleliusion,"RT @Diutocoinnews: Binance Commits $500 Million To Buy Twitter With Elon Musk. 

Crypto Ex Binance dolled out $500 million, while venture c…",2022-05-05 16:15:20+00:00,,Twitter for Android,0,0,0,0
52,amishprajapati_,RT @coincrunchin: Binance joins 17 other co-investors to buy Twitter with Elon Musk. Binance is the fourth largest co-investors with $500 M…,2022-05-05 16:13:31+00:00,"Mumbai, India",Twitter for Android,0,0,0,0
53,Diutocoinnews,"Binance Commits $500 Million To Buy Twitter With Elon Musk. 

Crypto Ex Binance dolled out $500 million, while vent… https://t.co/tqBetpnIEy",2022-05-05 16:11:07+00:00,Nigeria,Twitter for iPhone,4,0,0,2
54,cryptorocoaster,"Only #twtr is up, we need #Elon to buy the whole economy https://t.co/U5UamfJrDA",2022-05-05 16:10:25+00:00,,Twitter for Android,0,0,0,0
55,swapdoteth,@TheBlock__ @LHM1 On #TWTR 99% memes has no meaning expect 1% which start the trends,2022-05-05 16:03:34+00:00,Omni,Twitter for Android,1,0,0,0
56,rywilliams4379,#Check your #Sundial #twtr https://t.co/Rz4TjpI7Mb,2022-05-05 16:01:32+00:00,upstate NY,Twitter for iPhone,0,0,0,0
57,TuguldurTV,👉 #TWTR 😅 https://t.co/ImvQKu4zRO,2022-05-05 15:37:40+00:00,"Arlington, VA",Twitter for iPhone,4,0,3,2
58,Sshy65092329,@elonmusk Hi @elonmusk we read the @Forbes article there’s another way to raise the $44 Billion for @Twitter and ta… https://t.co/yTjpvff5wE,2022-05-05 15:26:40+00:00,,Twitter for iPhone,0,0,0,0
59,Sshy65092329,@elonmusk Hi @elonmusk we read the @Forbes article there’s another way to raise the $44 Billion for @Twitter and ta… https://t.co/UQ40vx39YB,2022-05-05 15:26:05+00:00,,Twitter for iPhone,0,0,0,0
60,Sshy65092329,@elonmusk Hi @elonmusk we read the @Forbes article there’s another way to raise the $44 Billion for @Twitter and ta… https://t.co/lU4exrv2s4,2022-05-05 15:25:11+00:00,,Twitter for iPhone,0,0,0,0
61,Sshy65092329,@SpaceX @elonmusk @Space_Station Hi @elonmusk we read the @Forbes article there’s another way to raise the $44 Bill… https://t.co/g0XQQcmVZs,2022-05-05 15:24:34+00:00,,Twitter for iPhone,0,0,0,1
62,proactive_NA,$TWTR Twitter acquisition less of a cash drain for Musk as investors back his takeover with hard cash https://t.co/3cTPKhQ5So #TWTR,2022-05-05 15:24:04+00:00,"New York, NY",proactive_NA,0,0,0,0
63,coincrunchin,Binance joins 17 other co-investors to buy Twitter with Elon Musk. Binance is the fourth largest co-investors with… https://t.co/DxEMGgxJOF,2022-05-05 15:20:54+00:00,India,TweetDeck,19,0,0,2
64,fr_tradingview,#TWTR - Clic sur une action - TradingView - https://t.co/dFkkE4f17g,2022-05-05 15:20:02+00:00,"Paris, France",TradingView,0,0,0,0
65,Benzinga_Italia,"🧐 #Elon #Musk incassa $7 miliardi per acquistare #Twitter 👇👇👇

#ElonMuskBuyTwitter #ElonMuskTwitter #elonmusk #twtr
https://t.co/4n5IJfU6Ed",2022-05-05 15:19:58+00:00,Italy,Twitter Web App,0,0,0,0
66,AMCDADDYO,"RT @T2GXAMC69: No one:
@Tesla owners: 😂😂
@elonmusk #TWTR https://t.co/Ba5CT6LQGZ",2022-05-05 15:06:10+00:00,"Florida, USA",Twitter for iPhone,0,0,0,0
67,T2GXAMC69,"No one:
@Tesla owners: 😂😂
@elonmusk #TWTR https://t.co/Ba5CT6LQGZ",2022-05-05 15:04:27+00:00,,Twitter for iPhone,1,0,0,1
68,p8ktRxsbb4oQrqD,#トップガンマーヴェリック 楽しみです。 露入国禁止の63人は高貴な人々です。日本全体で守り防露堤を高めましょう。党派を超えて実施する心構え、これは最低限の国防ですね。 #除草させつつヤギ散歩 ―成田敏文 #資産所得倍増プラン… https://t.co/XrCX0614bg,2022-05-05 14:53:46+00:00,日本 福岡,Twitter for Android,1,0,0,1
69,Stock_Sniper,@RedRollins1 @JohnPaceWrites @MelissainJax @FlaDems @kilmeade @newsmax Ministry of truth ring a bell?  Formed days… https://t.co/IEY3F6Ucci,2022-05-05 14:50:52+00:00,,Twitter Web App,0,0,0,0
70,JournoJohnH,$TWTR It's nice to have rich mates.  https://t.co/yRfDqSxZNf #TWTR,2022-05-05 14:38:29+00:00,Self-immolating,Twitter Web App,0,0,0,0
71,_NavyBrat,Twitter #TWTR) shares gained 3%; preOpen trading after Elon Musk disclosed equity commitments from dozens of invest… https://t.co/DTNGZFO3Vz,2022-05-05 14:23:27+00:00,🌐,Twitter Web App,1,0,0,0
72,Pineapp411,@bennyjohnson @elonmusk #TwitterStock rising now. 👀#TWTR,2022-05-05 14:19:22+00:00,Armpit of America ,Twitter for iPhone,1,0,0,0
73,itzstockchartz,$TWTR #TWTR 120 minute C&amp;H? https://t.co/CK7QpmiHFF,2022-05-05 14:19:19+00:00,"Ridgefield, CT",Twitter Web App,1,0,0,0
74,MoonShotUK,"#Binance plans to invest $500 million alongside @elonmusk in the #Twitter BUYOUT 👀

THIS IS VERY INTERESTING FOR IN… https://t.co/KsdbGlIMkl",2022-05-05 14:11:04+00:00,"Darkside, Moon ",Twitter for iPhone,1,1,1,1
75,SwingTraderstoc,"#TWTR #twitter @twitter @elonmusk have a great week, I know I am having the time of my life watching and waiting fo… https://t.co/1y7Oa3V18J",2022-05-05 14:05:16+00:00,"Ramona, CA",Twitter Web App,0,0,0,0
76,SHADUCK007,"@jyarow #jackdorsey  did great w/ $Sq, not #Twtr",2022-05-05 14:03:19+00:00,ShANGHAI,Twitter Web App,0,0,1,0
77,_Gtrading,#Binance invertira a largo plazo 500$ MILLONES junto con @elonmusk  en la compra de #Twitter / #TWTR / $TWTR #DOGE https://t.co/8mzm3JlsZu,2022-05-05 13:54:51+00:00,,Twitter Web App,1,0,0,0
