,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,AndromedaBeauty,@28delayslater @CodingMark @jack Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers… https://t.co/PIash9af5D,2022-05-06 23:29:05+00:00,USA,Twitter Web App,0,0,0,0
1,AndromedaBeauty,@thehill Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers https://t.co/rXJiPOjVPD via… https://t.co/fNB9kiWiZ4,2022-05-06 23:28:28+00:00,USA,Twitter Web App,1,0,0,0
2,AndromedaBeauty,@periodicocubano Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers… https://t.co/Gp7zHpsdEB,2022-05-06 23:28:15+00:00,USA,Twitter Web App,0,0,0,0
3,AndromedaBeauty,@JeroenBartelse @mashable @SpirosMargaris @Paula_Piccard @mvollmer1 @Nicochan33 @Shi4Tech @PawlowskiMario… https://t.co/GHp1L7tduN,2022-05-06 23:28:04+00:00,USA,Twitter Web App,0,0,0,0
4,AndromedaBeauty,@Reuters Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers https://t.co/rXJiPOjVPD via… https://t.co/DiYOb1ylfw,2022-05-06 23:27:47+00:00,USA,Twitter Web App,0,0,0,0
5,TSLA__bot,"RT @psychedelicraig: Elon Musk is a Grifter: Part 28,697

#ElonMusk #Elon #Tesla #TSLA $TSLA
#stock #stocks #stocksToSell #StockMarket #Bit…",2022-05-06 21:50:52+00:00,Tesla station on Mars,TSLA_bot,0,0,0,0
6,AndromedaBeauty,"20220506 1255061 https://t.co/hvTxPQv4s1... https://t.co/rDNcJnoEYF via @YouTube These soaps are moving, get them b… https://t.co/PWhxm4Kg5W",2022-05-06 21:06:47+00:00,USA,Twitter Web App,0,0,0,0
7,beikokukabu_etf,"記事更新しました！

【米国株】今からウォーレン・バフェットのイナゴしても間に合いそう？TWTR、資金調達リスク減を好感！？

#米国株 #ウォーレン・バフェット #イナゴ #TWTR
https://t.co/raitWpp4pM",2022-05-06 21:01:14+00:00,,livedoor Blog,0,0,0,0
8,CryptoMatt8,"@JoJoFromJerz From the minute he announced, #TSLA stock (Elon Musk's collateral for the #TWTR deal). has been TANKI… https://t.co/XcesNKQWrP",2022-05-06 20:35:02+00:00,,Twitter Web App,0,0,0,0
9,ashleygrund6,Follow along for the latest #TWTR and #MIGlobal M&amp;A panel insights!⬇️ https://t.co/ltWuMIFZmX,2022-05-06 20:26:41+00:00,"New York, USA",Twitter Web App,0,0,0,0
10,BartiromoChaz,@mmpadellan Where the hell is @Twitter?  Out only 3 months Truth Social is number 14 on the Apple Store's List of T… https://t.co/aEUZGKpG7g,2022-05-06 20:13:59+00:00,,Twitter Web App,0,0,0,0
11,ElliottForecast,"$TWTR Video blog  : Good Timing For The Buyer, Bad Timing For The Sellers #Elliottwave #TWTR https://t.co/pwD6vLXguQ https://t.co/l75m1JsWYO",2022-05-06 19:41:14+00:00,Miami/London,StockTwits Web,4,0,0,1
12,EdHammondNY,"RT @GladstonePlace: Between @MilkenInstitute Global Conference &amp; the latest #TWTR news, there was no shortage of discussion for our weekly…",2022-05-06 18:46:27+00:00,NYC,Twitter for iPhone,0,0,0,0
13,MrinalSK88,The most interesting ideas/thinkers at this point are the edges - medium/#substack /#YouTube /specific folks on… https://t.co/PVVWW6j1hI,2022-05-06 18:20:45+00:00,"Mumbai, India",Twitter Web App,0,0,0,0
14,The_Analysts_,$TWTR $MGTI $TRX $BNB PROFIT from 2020 #twtr #mgti #trx #bnb #stockmarket #investing #MVAlwaysYou #IGOT7… https://t.co/XQeoq7890Z,2022-05-06 17:39:55+00:00,"California, USA",Stocks_highlight,0,0,1,0
15,ShiningLight47,"@elonmusk Will #doge play a major role in #TWTR future? 
Please let us know, so we can all become millionaires and… https://t.co/cKPiAVUKQG",2022-05-06 17:11:47+00:00,"""Not of this Earth""",Twitter Web App,0,0,0,0
16,ilovefemdom2020,"RT @Slavenas_kurva: #follow Goddess @GoddessSlavena &amp; join her #fansly  👇 

https://t.co/Kiy6ahhr4D
@femdompromoboy @rubberdom @ilovefemdom…",2022-05-06 17:10:18+00:00,Italia,Twitter Web App,0,0,0,0
17,hamidcalgary,Knew this was going to happen with plans. #abdulhadihamid #twitter #twtr https://t.co/iMkundPQ7s,2022-05-06 16:42:03+00:00,,Twitter Web App,0,0,0,0
