,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,A_S_M_Z,@FakeNam35835533 @BeckyQuick Is it a short term capital gain if the acquisition closes within a year's time? How ar… https://t.co/wnZo6hcf2U,2022-05-02 23:07:28+00:00,,Twitter for Android,0,0,1,0
1,AndromedaBeauty,"Shocking, yes, Organic. Make the Switch #OrganicSoap Hand Made Soap Flipper dolphin Watermelon Lemonade Goat's Milk… https://t.co/Wxw49E1Z3D",2022-05-02 23:03:43+00:00,USA,Twitter Web App,0,0,0,0
2,tricktrades1,"RT @luke_sosnowski: Market traders use the weekend and head to the #TRICKTRADES https://t.co/vgGHRshwmT

#Youtube channel, actual professio…",2022-05-02 23:01:05+00:00,Costa Rica,Twitter Web App,0,0,0,0
3,ThoseShorts,#twtr will feed #Tesla AI real-world data and communications in real time.  How Tesla can use this treasure trove i… https://t.co/MjvqYrQsqW,2022-05-02 22:56:33+00:00,,Twitter for Android,0,0,0,0
4,AndromedaBeauty,Organic Soap has arrived.  #MetGala2022 Make the Switch #OrganicSoap Hand Made Soap Flipper dolphin Watermelon Lemo… https://t.co/4HzUK0fOOG,2022-05-02 22:49:04+00:00,USA,Twitter Web App,0,0,0,0
5,shelcy45752783,RT @AndromedaBeauty: Wings of Desire. Make the Switch #OrganicSoap Hand Made Soap Flipper dolphin Watermelon Lemonade Goat's Milk Aloe Vera…,2022-05-02 22:42:37+00:00,,Twitter for iPhone,0,0,0,0
6,AndromedaBeauty,Wings of Desire. Make the Switch #OrganicSoap Hand Made Soap Flipper dolphin Watermelon Lemonade Goat's Milk Aloe V… https://t.co/yX4TEzpmmk,2022-05-02 22:41:42+00:00,USA,Twitter Web App,1,1,0,1
7,Oroyplata2907,"RT @pattie_jabbaz: #TWTR si mañana sostiene precios actuales, podría dar inicio a suba d Mediano q habilitaría precios sobre 54.",2022-05-02 22:35:41+00:00,,Twitter for Android,0,0,0,0
8,DiamondsBTC,"$TWTR
#TWTR 
#Technicalanalysis https://t.co/3rK3KIAYJB",2022-05-02 21:37:48+00:00,"Tuna, Puerto Rico",Twitter for Android,0,0,0,0
9,therealeric87,"7 days until earnings announcement 📢 📣 Hedgies are desperate 🤣😂
#AMC #AMCARMY #AMCSqueeze #AMCTheatres… https://t.co/DbjaILfEfb",2022-05-02 21:00:58+00:00,$AMC ,Twitter for iPhone,3,0,0,0
