,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,eth_EJ_1988,RT @AndromedaBeauty: Somewhere in Silverlake Dr. Plague relaxing on a lazy afternoon. @TheEastsiderLA #OrganicSoap #nft #btc #twtr #eco #ts…,2022-05-07 23:45:36+00:00,,Twitter Web App,0,0,0,0
1,kurt_k_s_eth,RT @AndromedaBeauty: Somewhere in Silverlake Dr. Plague relaxing on a lazy afternoon. @TheEastsiderLA #OrganicSoap #nft #btc #twtr #eco #ts…,2022-05-07 23:45:36+00:00,,Twitter Web App,0,0,0,0
2,Landen_RFeth,RT @AndromedaBeauty: Somewhere in Silverlake Dr. Plague relaxing on a lazy afternoon. @TheEastsiderLA #OrganicSoap #nft #btc #twtr #eco #ts…,2022-05-07 23:45:01+00:00,,Twitter Web App,0,0,0,0
3,U_J_B_NFT,RT @AndromedaBeauty: Somewhere in Silverlake Dr. Plague relaxing on a lazy afternoon. @TheEastsiderLA #OrganicSoap #nft #btc #twtr #eco #ts…,2022-05-07 23:44:26+00:00,,Twitter Web App,0,0,0,0
4,AndromedaBeauty,Somewhere in Silverlake Dr. Plague relaxing on a lazy afternoon. @TheEastsiderLA #OrganicSoap #nft #btc #twtr #eco… https://t.co/YiPIjhqqw3,2022-05-07 23:44:01+00:00,USA,Twitter Web App,5,0,3,4
5,AndromedaBeauty,20220507 134623 https://t.co/gyZnaeyA2q via @YouTube Somewhere is Silverlake.  Vintage music box 1890's Amazing con… https://t.co/JJRX0TfCw1,2022-05-07 23:24:11+00:00,USA,Twitter Web App,2,1,7,0
6,dbyrd000,@SweeneyDavid24 @MarketRebels Actually #TWTR has 9.0% upside at today's price of $49.79 a share if sold at $54.20.,2022-05-07 22:48:29+00:00,"Fairborn, OH",Twitter Web App,0,0,0,0
7,AndromedaBeauty,20220422 190115 https://t.co/vI6S8wjWIS via @YouTube Somewhere in Silverlake time stood still.  #hollywood #vintage… https://t.co/Rq5JgGbDtp,2022-05-07 22:36:07+00:00,USA,Twitter Web App,6,0,1,0
8,OmerKaraogul,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 22:13:16+00:00,,Twitter for Android,0,0,0,0
9,dbyrd000,@swimorsink2 @NstorRamos12 @MarketRebels $54.20 a share is 10% upside in a Bear Market for one of the few stocks ho… https://t.co/bvfkOmmYwN,2022-05-07 22:10:44+00:00,"Fairborn, OH",Twitter Web App,0,0,0,0
10,trickywomenvie,"RT @Q21_vienna: Waltraud Grausgruber: ""Animationsfilm als gesellschaftspolitisches Medium""
Die Leiterin des @trickywomenvie Festivals im In…",2022-05-07 21:39:17+00:00,Museumsquartier Wien,Twitter for iPhone,0,0,0,0
11,beikokukabu_etf,"記事更新しました！

【米国株】TWTRでボラをうまく取る御仁、リスクの取り方・考え方が絶妙！？QQQ損切りしたわクソが？

#米国株 #TWTR #ボラ #リスク #QQQ #損切り
https://t.co/rfEny7Ckvp",2022-05-07 21:00:11+00:00,,livedoor Blog,1,0,0,0
12,LoriMillerTX1,RT @Bonnie_Kelly1: 😃 Thank You @ElonMusk #Good #News #Truth 🔊 FREE SPEECH IS ALIVE - - BAD NEWS FOR LIBERALS ☹ CENSORSHIP IS DEAD ☭ ON SUIC…,2022-05-07 20:44:04+00:00,"Dallas, Texas",Twitter for iPad,0,0,0,0
13,TSLA__bot,RT @ETFStockReport: #Stockmarket @ETFStockReport THE BEST ALTERNATIVE TO BUYING #ETF ’s #StocksToWatch $SPY $Goog $amzn $Tsla $nvda $fb $un…,2022-05-07 19:37:38+00:00,Tesla station on Mars,TSLA_bot,0,0,0,0
14,rywilliams4379,#Biden has never #abided to his oath of office! What needs to be done for my voice to be heard? #twtr,2022-05-07 19:32:59+00:00,upstate NY,Twitter for iPhone,0,0,0,0
15,MadOldMoai,"RT @AndromedaBeauty: FOLLOW THE LEADER
https://t.co/IJ26XkP6nt
#nft #btc #twtr #OrganicSoap #eco #plague #doctor #dr #KYDerby #tsla #shib #…",2022-05-07 19:28:36+00:00,United States,Twitter for Android,0,0,0,0
16,AndromedaBeauty,"FOLLOW THE LEADER
https://t.co/IJ26XkP6nt
#nft #btc #twtr #OrganicSoap #eco #plague #doctor #dr #KYDerby #tsla… https://t.co/lJWf881OnT",2022-05-07 19:26:42+00:00,USA,Twitter Web App,1,0,0,1
17,ahmetdo72741695,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 19:11:12+00:00,,Twitter Web App,0,0,0,0
18,SelimYuce0707,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 19:10:12+00:00,,Twitter for Android,0,0,0,0
19,CengizSevindi1,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 19:01:02+00:00,,Twitter for Android,0,0,0,0
20,cengiz_6129,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 18:53:43+00:00,,Twitter for Android,0,0,0,0
21,ErdemGuler12,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 18:53:10+00:00,Türkiye,Twitter for Android,0,0,0,0
22,bayvaz28,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 18:49:23+00:00,,Twitter for Android,0,0,0,0
23,AndromedaBeauty,"Mother's Day coming up....Don't forget her!
#nft #btc #twtr #OrganicSoap #eco #plague #doctor #dr #KYDerby #tsla… https://t.co/feVCAVheJn",2022-05-07 18:48:49+00:00,USA,Etsy,0,0,0,0
24,mustafacarr74,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 18:48:48+00:00,,Twitter for Android,0,0,0,0
25,ArtMusicLife,"He’s about to turn Twitter into debt foie gras while minimizing his own exposure:

Elon Musk’s takeover financing d… https://t.co/f3fqkg8Cgh",2022-05-07 18:17:13+00:00,mainlining coffee w/Shahrazad,Tweetbot for iΟS,0,0,0,0
26,MehmetB26349210,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 18:02:34+00:00,,Twitter for Android,0,0,0,0
27,sekamenies55,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 17:55:30+00:00,,Twitter for Android,0,0,0,0
28,RecepOc51657082,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 17:54:02+00:00,,Twitter for Android,0,0,0,0
29,hayatialdemir51,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 17:50:41+00:00,"Niğde, Türkiye",Twitter for Android,0,0,0,0
30,AndromedaBeauty,20220507 100750 Hand Made Artisan Soap Olive Oil Aloe Vera Shea Butter l... https://t.co/gYil7A35E1 via @YouTube Ex… https://t.co/mzal7doBLv,2022-05-07 17:49:31+00:00,USA,Twitter Web App,0,0,0,0
31,ATalipSay1,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 17:48:33+00:00,,Twitter for Android,0,0,0,0
32,Mustafa36341500,"RT @serkanbasturk51: Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini…",2022-05-07 17:47:47+00:00,,Twitter for Android,0,0,0,0
33,serkanbasturk51,"Ne avız ne avcıyız, sadece yatırımcıyız 
#GLCVY 
#tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg… https://t.co/LnHSBdIcrm",2022-05-07 17:46:27+00:00,,Twitter for Android,29,0,0,19
34,Bonnie_Kelly1,😃 Thank You @ElonMusk #Good #News #Truth 🔊 FREE SPEECH IS ALIVE - - BAD NEWS FOR LIBERALS ☹ CENSORSHIP IS DEAD ☭ ON… https://t.co/RS2OM8N5JV,2022-05-07 17:41:41+00:00,USA,Twitter Web App,2,0,0,1
35,AndromedaBeauty,Excited to share the latest addition to my #etsy shop: Hand Made Artisan Soap Olive Oil Aloe Vera Shea Butter laven… https://t.co/wzbpZjEuVi,2022-05-07 17:38:46+00:00,USA,Etsy,0,0,0,0
36,TSLA__bot,"RT @psychedelicraig: Elon Musk is a Grifter: Part 28,697

#ElonMusk #Elon #Tesla #TSLA $TSLA
#stock #stocks #stocksToSell #StockMarket #Bit…",2022-05-07 17:25:10+00:00,Tesla station on Mars,TSLA_bot,0,0,0,0
37,TheGreenHolder,@riggedgov @SECGov. It's very interesting put of the sudden I get much more information of my topic of interest… https://t.co/O3p5ilRtgD,2022-05-07 17:22:56+00:00,,Twitter for Android,0,0,0,0
38,AndromedaBeauty,https://t.co/JOzHLwTVh9 #btc #twtr #OrganicSoap #eco #plague #doctor #dr #KYDerby #tsla #shib #doge #coinbase… https://t.co/YADPcAas5P,2022-05-07 16:56:48+00:00,USA,Twitter Web App,0,0,0,0
39,AndromedaBeauty,#nft #btc #twtr #OrganicSoap #eco #plague #doctor #dr #KYDerby #tsla #shib #doge #coinbase #opensea #UFC274 #CHEWOL #Caturday,2022-05-07 16:32:03+00:00,USA,Twitter Web App,2,0,0,0
40,AndromedaBeauty,Hand Made Soap Plague Doctor Watermelon Lemonade Goat's Milk Aloe Vera Flowers #nft #btc #twtr #OrganicSoap #eco… https://t.co/iLb385NmGy,2022-05-07 16:31:38+00:00,USA,Etsy,0,0,1,0
41,AndromedaBeauty,Hand made Soap Artisan Heart Aloe Vera Lavender Lemon Shea Butter Flowers #nft #btc #twtr #mothersday https://t.co/xyFRTv8UgO,2022-05-07 16:19:44+00:00,USA,Etsy,0,0,0,0
42,IUICMinnesota,Bishop on Deck! That’s Right @ 3pm today Bishop Yawasap will be buttering that biscuit known as a brain! Today’s to… https://t.co/qGzM4GyuWV,2022-05-07 15:30:40+00:00,"Minnesota, USA",Twitter for iPhone,0,0,0,0
43,baba_crossover,@BhartiyNiveshak #twtr,2022-05-07 15:11:47+00:00,India,Twitter for Android,2,0,0,0
44,45albannach,"RT @SRAntiFascism: No idea who funds @InsiderIntl #InsiderIntl,they appeared out of nowhere pushin #NeoConPropaganda, #BigPharmaPropaganda…",2022-05-07 14:53:54+00:00,Argyll,Twitter Web App,0,0,0,0
45,RonSupportsYou,"RT @SRAntiFascism: No idea who funds @InsiderIntl #InsiderIntl,they appeared out of nowhere pushin #NeoConPropaganda, #BigPharmaPropaganda…",2022-05-07 14:25:37+00:00,California,Twitter Web App,0,0,0,0
