,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,cog_roos,"@joshtpm @elonmusk What's with these so called ""brilliant jerks"" like Elon Mush and Bezos forcing people to see the… https://t.co/Fvb7jAUu4b",2022-05-19 23:53:09+00:00,,TweetDeck,0,0,0,0
1,chriscowpland,"Wow here it is, why Elon thinks #freespeech is so important.  And (potentially) #twtr https://t.co/63h5UJ5qnA",2022-05-19 23:44:51+00:00,"England, United Kingdom",Twitter for iPhone,0,0,0,0
2,GabrielPonte98,Por essa você não esperava! #TSLA #TWTR… Elon Musk em SP! https://t.co/WHMr6KQl0Q,2022-05-19 23:43:09+00:00,"Brasília, Brasil ",Twitter for iPhone,2,0,0,0
3,AdventChild_BTC,"RT @topstonks: $TWTR was the 10th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/TyWnBqE0Co#twtr    #wallstreetb…",2022-05-19 22:51:45+00:00,Midgar Edge,Twitter for iPhone,0,0,0,0
4,topstonks,"$TWTR was the 10th most mentioned on wallstreetbets over the last 7 daysVia https://t.co/TyWnBqE0Co#twtr… https://t.co/Uut1T4dfHw",2022-05-19 22:51:33+00:00,,topstonks,1,0,0,1
5,Ralphtan222,"clip.

via @ReutersJapan 
#news #TWTR #ElonMuskBuysTwitter https://t.co/XVyrYUWLY1",2022-05-19 22:45:45+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0
6,RiseQfthefrogs,RT @eruptioN0FlighT: You are being manipulated by AI 365 days a year since social media went public and likely prior. These people control…,2022-05-19 22:26:25+00:00,,Twitter for iPhone,0,0,0,0
7,eruptioN0FlighT,You are being manipulated by AI 365 days a year since social media went public and likely prior. These people contr… https://t.co/Dnf0FZqdTi,2022-05-19 22:18:42+00:00,,Twitter for iPhone,2,0,0,1
8,kpucBoston,@peterdog15 Great to see it ramping up! Most analysts are getting distracted by Elons #TWTR acquisition,2022-05-19 20:51:45+00:00,"Oregon, USA",Twitter for iPhone,1,0,0,0
9,CryptoMatt8,"@thomaskaine5 Before the #TWTR thing, I had NO IDEA that Elon Musk was such a massive TOOL.

Regarding #TSLA, yes.… https://t.co/ANsTGooruU",2022-05-19 20:29:06+00:00,,Twitter Web App,0,0,0,0
10,EkbergLaurie,RT @TruJustice5: #TwitterExposed Fire most #TWTR employees..Replace them with former LEO’s to insure posts don’t violate laws..Merge with #…,2022-05-19 20:20:11+00:00,"Seattle, WA",Twitter Web App,0,0,0,0
11,AndromedaBeauty,OH @elonmusk MAKE this insanity stop! #tsla #twtr https://t.co/OEPMMciFQu,2022-05-19 19:56:16+00:00,USA,Twitter Web App,0,0,0,0
12,rywilliams4379,Does anyone have any #insight on this? #twtr #investing https://t.co/ZGdEhDPITE,2022-05-19 19:55:58+00:00,upstate NY,Twitter for iPhone,0,0,0,0
13,edrormba,"Interesting: H R H Prince Alwaleed Bin Saud Major Shareholder bought 490,000 TWTR shares for US$19,957,700.00.… https://t.co/P7Jn5XR4Yb",2022-05-19 19:49:48+00:00,"Florida, USA",Twitter Web App,1,0,0,0
14,urgenthelp11,RT @helpmymother11: https://t.co/TxK1PgVQp2 please donate #Quinton #quote #WeareallIdrissa #TAG #HelpForJustice_EliteBHEL #HellyShah #helpi…,2022-05-19 19:47:32+00:00,Egypt,Twitter for iPhone,0,0,0,0
15,raftofwater,I am going to attempt to BUY 1 sh #TWTR Common stock before closing pending buying power. #DISCLOSURE #NOTICE,2022-05-19 19:45:14+00:00,California res./Arizona dom.,Twitter Web App,0,0,0,0
16,CafeElectric,@abbycohenwl I was referring to the greater stock market that is way down. #TWTR today is very close to where it wa… https://t.co/D9dsbBz9Ja,2022-05-19 19:41:22+00:00,Corvallis Oregon,Twitter Web App,0,0,1,0
17,cog_roos,"@justinbaragona @Noah_Kirsch LOL! @elonmusk  Congrats on buying 95% bots for $44 billion!!

#TWTR 
#ElonMuskBuyTwitter 
#ElonMusk 
#Musk",2022-05-19 19:24:28+00:00,,TweetDeck,0,0,0,0
18,AaronInGP,"@elonmusk @pascalguyon While I couldn’t care less about your whole #TWTR fiasco going on, this commennt of yours ne… https://t.co/2d5yHNzrGB",2022-05-19 19:08:52+00:00,"Detroit, MI",TweetDeck,0,0,0,0
19,stewdomer,Check out my #TWTR analysis on @TradingView: https://t.co/lzfeMs24oT,2022-05-19 18:54:40+00:00,CO + CA,Twitter Web App,0,0,0,0
20,ritchel_john,"RT @ChefDrew702: 💥EPIC💥
Absolutely LOVE this!!!!

@ElonMusk the OG Big Pimpin Mac Daddy!

#TWTR @Tesla https://t.co/sStQsyeTTf",2022-05-19 18:53:12+00:00,"Dover, OH",Twitter for iPhone,0,0,0,0
21,ChefDrew702,"💥EPIC💥
Absolutely LOVE this!!!!

@ElonMusk the OG Big Pimpin Mac Daddy!

#TWTR @Tesla https://t.co/gSOWXv77di https://t.co/sStQsyeTTf",2022-05-19 18:52:47+00:00,Las Vegas,Twitter for Android,7,0,1,1
22,rywilliams4379,I think #45 is fair   #twtr #investing in 2022 https://t.co/wMExAEojci,2022-05-19 18:50:26+00:00,upstate NY,Twitter for iPhone,0,0,0,0
23,rywilliams4379,Is this to much for an #Ai option? What’s it worth? #twtr #investing https://t.co/TI8nPYlYP8,2022-05-19 18:45:31+00:00,upstate NY,Twitter for iPhone,0,0,0,0
24,thomasgerlach,Elon's chess move for the day. I think he is legit just hoping Twitter breaks up with him now so he avoids paying a… https://t.co/vQGIowid1j,2022-05-19 18:19:46+00:00,At my desk,Twitter Web App,0,0,0,0
25,NewsWat82877157,"@CaseyNewton Your replies are like listening to the answers to, 'what's the day after tomorrow?', in a psych ward.… https://t.co/52oQcUeHEe",2022-05-19 18:10:49+00:00,,Twitter Web App,0,0,0,0
26,DubaiTraderLLC,@Abhishekkar_ #BTc #ElonMusk #TWTR https://t.co/K0AsAFPEgr,2022-05-19 18:05:19+00:00,,Twitter for iPhone,0,0,0,0
27,Webin88,"@elonmusk Stop talking to your friend Jack Dorsey, and life would be easier for millions of people, including yourself... #BTC #TWTR",2022-05-19 17:54:47+00:00,,Twitter Web App,0,0,0,0
28,Moataz_M_Khaled,Did you know that 95% of Facebook users are robots and fake accounts? I think you won't realize it except when buyi… https://t.co/q4N2iuhZj5,2022-05-19 17:49:39+00:00,"Alexandria, Egypt",Twitter for Android,0,0,0,0
29,BabyCHewey,Musk’s net worth has gone down $5 billion more than the #TWTR purchase price since the deal was announced. If he co… https://t.co/l37j7uS68H,2022-05-19 17:48:46+00:00,,Twitter for iPhone,0,0,0,0
30,CurtisPullin,RT @FlattAttack69: How fucking out of touch do you have to be to think this? #BlueWave2022 #TWTTER #TWTR #ElonMusk,2022-05-19 17:48:44+00:00,"The Wild, Wild West",Twitter for Android,0,0,0,0
31,shinkou,"I wonder what would happen to #TWTR stock price if @elonmusk simply pay $1b and walk away. Let's grab some 🍿. lol
https://t.co/Y6MNXuYeSI",2022-05-19 17:48:02+00:00,,Twitter for Android,0,0,0,0
32,Jaydedtriad,Who knew tweeting and tagging could get you followers and engagement😂. The urge to use this app is now brewing...… https://t.co/CvE5Bv6gQN,2022-05-19 17:46:34+00:00,,Twitter for iPhone,0,0,0,0
33,RealLeekster,"RT @TruJustice5: Elon isn’t just showing us that 
#TWTR is fake. Everything is fake/corrupt. We’ve been trading freshly printed money for o…",2022-05-19 17:27:28+00:00,"Kingdom Of The South, Texas",Twitter for iPhone,0,0,0,0
34,TruJustice5,"Elon isn’t just showing us that 
#TWTR is fake. Everything is fake/corrupt. We’ve been trading freshly printed mone… https://t.co/rqQlxgSMCG",2022-05-19 17:25:16+00:00,,Twitter Web App,2,0,0,1
35,Crypt1Buddha,When will the Fed be given a “warning notice on tweets deemed misinformation?” We need to be protected from our own… https://t.co/EAvt3BE51m,2022-05-19 17:20:58+00:00,"""All around this world""",Twitter for iPhone,0,0,0,0
36,neptune5504,@BlackBoxStocks So why is #twtr at $37 instead of $54?,2022-05-19 17:19:38+00:00,,Twitter for iPhone,0,0,0,0
37,brad_bodacious,RT @brad_bodacious: @LovesNews65 The best projects right now are accumulating #TWTR #bots * I mean organic followers w #subliminal tweets a…,2022-05-19 17:14:24+00:00,"Boston, MA",Twitter for iPhone,0,0,0,0
38,brad_bodacious,@LovesNews65 The best projects right now are accumulating #TWTR #bots * I mean organic followers w #subliminal twee… https://t.co/rbOAfoM2mx,2022-05-19 17:14:00+00:00,"Boston, MA",Twitter for iPhone,1,1,0,1
39,magnifintech,"RT @BlackBoxStocks: 📣TWITTER-MUSK DEAL PROCEEDING AS EXPECTED, EXECUTIVES TELL STAFF $TWTR

#fintwit #fintech #optionsflow #OptionsTrading…",2022-05-19 17:09:54+00:00,Global,Magnifintech,0,0,0,0
40,darbyshireusa,"Cowards won’t appreciate this—at all. 

#elon #elonmusk #MinistryOfTruth #FreeSpeech #TWTR #Tesla

https://t.co/bIULPyHXkE",2022-05-19 17:07:56+00:00,"London, England",Twitter for iPhone,0,0,0,0
41,JemalSammy,"RT @BlackBoxStocks: 📣TWITTER-MUSK DEAL PROCEEDING AS EXPECTED, EXECUTIVES TELL STAFF $TWTR

#fintwit #fintech #optionsflow #OptionsTrading…",2022-05-19 17:07:19+00:00,"New Jersey, USA",Twitter Web App,0,0,0,0
42,BlackBoxStocks,"📣TWITTER-MUSK DEAL PROCEEDING AS EXPECTED, EXECUTIVES TELL STAFF $TWTR

#fintwit #fintech #optionsflow… https://t.co/HUrbyht920",2022-05-19 17:07:01+00:00,"Dallas, TX",TweetDeck,9,1,2,2
43,AndromedaBeauty,#TSLA STILL BLEEDING. WE as #TSLA Share holders demand it.  S T O P IT @elonmusk #twtr #nft #btc #doge #poorelon… https://t.co/3l3WORcjWp,2022-05-19 16:52:19+00:00,USA,Twitter Web App,1,1,1,0
44,Investnews111,"🚨すなっちゃんニュース🚨

#TWTR  
ツイッターが誤情報の拡散を防ぐための新しい方策を打ち出す予定とのこと。

#米国株 #米国株投資 ＃投資初心者 #株式投資 #仮想通貨 
#投資初心者と繋がりたい #投資家さんと繋がりたい",2022-05-19 16:49:16+00:00,,Twitter for iPad,5,0,0,0
45,FlattAttack69,How fucking out of touch do you have to be to think this? #BlueWave2022 #TWTTER #TWTR #ElonMusk https://t.co/tbFghaPPH8,2022-05-19 16:18:00+00:00,"New York, NY",Twitter for iPhone,2,0,0,1
46,hakan_mitrani,why did they need #ElonMuskBuyTwitter to start doing this? and what about the fakes until now? #TWTR 💨 https://t.co/4jwAiMGBiH,2022-05-19 16:15:12+00:00,Tel Aviv,Twitter for iPhone,0,0,0,0
47,josevicentefor1,"RT @salamandroyu: Compro #TWTR con mucho miedo, el apoyo nivel Fibo 36,2$ es el último antes de volver a mínimos, dentro 36,5$, objetivo hu…",2022-05-19 16:07:26+00:00,,Twitter Web App,0,0,0,0
48,ItsTeaTimeJ,I'm scrolling through my Twitter feed and I normally see Elon Musk tweets right away. For the past few days I have… https://t.co/MeUmIMwHBt,2022-05-19 15:48:20+00:00,,Twitter for iPhone,0,0,0,0
49,SheldonCassidy2,"Elon, help me please!
     I'm losing my shirt on my Twitter stock, and now my Tesla only turns to the right! 😎

#TWTR",2022-05-19 15:26:15+00:00,"New York, NY",Twitter for iPhone,0,0,0,0
50,StarGaz17771346,RT @RichardStk1: That was a joke! You didn’t get the sarcasm? Musk wants liars back on Twitter to spread more lies. Get it? Free speech = h…,2022-05-19 15:24:04+00:00,USA,Twitter Web App,0,0,0,0
51,briancrowl,Twitter's Value Drops 30% as Musk Sets Stage for Cool $10 Billion Discount on Twitter Deal via @WestJournalism… https://t.co/nx34WPANBA,2022-05-19 15:23:03+00:00,SoCal,Twitter for iPhone,0,0,0,0
52,RichardStk1,That was a joke! You didn’t get the sarcasm? Musk wants liars back on Twitter to spread more lies. Get it? Free spe… https://t.co/nyJnfiYXba,2022-05-19 15:21:16+00:00,Beaching in nearest pool,Twitter for Mac,2,0,0,1
53,TwylaBurger,How much would you pay to stay on Twitter per MONTH? #poll #pollster #TWTR Please retweet. #thursdayvibes @elonmusk,2022-05-19 15:14:41+00:00,,Twitter for iPhone,0,1,1,1
54,EdComedian,RT @EdComedian: #twitter #Facebook #YouTube #TikTok #FYP #fyp #foryou #foryoupage #foryourpage #TikTokviral #ElonMuskTwitter #Trump #TRUMP2…,2022-05-19 15:09:23+00:00,"Chicago, IL",Twitter for iPhone,0,0,0,0
55,salamandroyu,"Compro #TWTR con mucho miedo, el apoyo nivel Fibo 36,2$ es el último antes de volver a mínimos, dentro 36,5$, objet… https://t.co/E9J7hyaYsr",2022-05-19 15:02:38+00:00,Madrid,Twitter Web App,3,0,2,2
56,Yup_Yup22,"RT @splackshitluh2: Deserved ts pt 2 💯 

#fight #fighting #hoodfight #hoodbrawls #hoodlyfights #ghettofight #ghettofights #fightpage #Memes…",2022-05-19 14:52:37+00:00,,Twitter for iPhone,0,0,0,0
57,ConcordCajun,...unless we form a double bottom here in the 36.25-.50 range...that could make things interesting. Given the dumps… https://t.co/VoEdIQ6mNz,2022-05-19 14:20:06+00:00,The Bayou or Your Mom's House,Twitter Web App,0,0,0,0
58,JuanBue68301533,"Yessss, @elonmusk, let's move #TWTR further down.
What about even below 30$?",2022-05-19 14:15:26+00:00,München,Twitter for Android,0,0,0,0
59,flashbangwizz,"@garyblack00 Indeed. With markets tanking at the mo, a bid in excess of $54/share for #TWTR is insane &amp; a total dis… https://t.co/r5yUboiDAK",2022-05-19 13:45:12+00:00,"Borsetshire, England, UK",Twitter Web App,0,0,0,0
60,TheDarkbluue1,"NEW SHORT TARGET LOWER.....25-30.00!!  GOODLUCK IN ALL UR TRADES! 
 PATIENCE..WE WILL GET THERE!  DARKBLUE TRADER!… https://t.co/ofoNg9h9Or",2022-05-19 13:30:25+00:00,,Twitter Web App,0,0,0,0
61,GoBig00,"@DannyJasso7 $aei really screwed its investors from $10 to $0.21 under 11 months!!

@AlsetInc is a scam
#TSLA… https://t.co/nUgdlm6H1k",2022-05-19 12:54:53+00:00,,Twitter Web App,0,0,0,0
62,armchairtweets,Elon Musk's @Twitter bid has reignited the public vs private debate for #investors. We look at the advantages of go… https://t.co/lTRBUzd3mh,2022-05-19 12:20:44+00:00,"London, England",Twitter Web App,3,0,0,0
63,AyaSky03172579,@MattGertz Spurious nonsense. How is Twitter falsified Voodoo Math public filings with SEC and obvi over valuations… https://t.co/Hd8inUUtSr,2022-05-19 12:18:01+00:00,,Twitter for iPhone,0,0,0,0
64,Putinonaplate,@elonmusk Funding secured ? 🤣 #TWTR,2022-05-19 12:03:54+00:00,,Twitter for Android,0,0,0,0
65,Bullgator,@Amy_Siskind @jimcramer Twitter needs to verify ✅ their actual number of real human accounts. It appears that there… https://t.co/uktXGoFRQ3,2022-05-19 11:58:56+00:00,,Twitter for iPhone,0,0,0,0
66,anncormican,Did you know that Facebook has done unethical experiments on its users?! #Facebook #twitter #TWTR #TikTok https://t.co/TDLMyNJvMK,2022-05-19 11:55:33+00:00,"Wyoming, USA",Twitter for iPhone,0,0,0,0
