,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,KiritPioneer,"@elonmusk Individual has ruined his own impression, respect, and peoples faith by playing dirty games ; same powers… https://t.co/qzgHfmmN5l",2022-05-17 23:52:56+00:00,Novi,Twitter for iPhone,0,0,0,0
1,OpenSleigh,"RT @cashdaddiespod: Episode 91 is in the can and drops tomorrow. Fun time's talking @stablekwon and the Terra Luna implosion, @elonmusk and…",2022-05-17 23:44:01+00:00,"Newport, RI",Twitter Web App,0,0,0,0
2,cashdaddiespod,"Episode 91 is in the can and drops tomorrow. Fun time's talking @stablekwon and the Terra Luna implosion, @elonmusk… https://t.co/NJ5mm16JaA",2022-05-17 23:42:38+00:00,NOT FINANCIAL ADVICE!,Twitter Web App,11,0,2,3
3,topstonks,"$TWTR working its way into the top 20 most mentioned on wallstreetbets over the last 7 daysVia… https://t.co/1ttRmDwqmJ",2022-05-17 23:38:54+00:00,,topstonks,0,0,0,0
4,hmadrid99,@ccowboy723 Meanwhile Elon Musk is fooling everyone with the #TWTR  acquisition.,2022-05-17 22:56:51+00:00,,Twitter for iPad,0,0,0,0
5,ArtfulTakedown,"RT @ArtfulTakedown: In your estimation, how many of your Twitter followers are “bot”/fake accounts?

#TWTR",2022-05-17 22:54:29+00:00,"California & Texas, USA",Twitter for iPhone,0,0,0,0
6,ElliottAnalisti,"#TWTR #Twitter #NASDAQ #NASDAQ100 

Buralar bence çok ucuz twitter için yakın vakitte bu kanal içinde yükselişlerin… https://t.co/usRSeHTrGu",2022-05-17 22:44:32+00:00,Dalgalara Karşı Sörf ,Twitter Web App,1,0,0,0
7,emeelnoohi,@elonmusk #twtr can easily validate bots via two way verification.  Far  &gt;%5 is the only obvious answer. In my experience bots &gt; %50!,2022-05-17 22:40:36+00:00,"San Diego, CA",Twitter for Android,0,0,0,0
8,cegoso,"#Twtr
Precio al q “compraría” Elon !!
Y mucho borrego salió a comprar.
Nada raro q fuera el mismo el q estaba en el… https://t.co/WM80cpiZMZ",2022-05-17 22:24:55+00:00,,Twitter for iPhone,6,0,1,0
9,denverdan74,"@elonmusk I just want to thank you @elonmusk for cutting down on the trash, spam, bot accounts...You can tell just… https://t.co/mbx6zYnpEX",2022-05-17 22:13:12+00:00,,Twitter Web App,0,0,0,0
10,brainburp13,"RT @TruJustice5: @brainburp13 The SEC is a criminal organization as well, if they don’t stop fraudulent companies like #TWTR from their lie…",2022-05-17 21:45:40+00:00,"Las Vegas, NV",Twitter for Android,0,0,0,0
11,TruJustice5,"@brainburp13 The SEC is a criminal organization as well, if they don’t stop fraudulent companies like #TWTR from th… https://t.co/fj2Q0tUe9g",2022-05-17 21:43:22+00:00,,Twitter Web App,1,0,0,1
12,TruJustice5,"The SEC is a criminal organization as well, if they don’t stop fraudulent companies like #TWTR from their lies &amp; ce… https://t.co/xgSG0dGdsD",2022-05-17 21:39:42+00:00,,Twitter Web App,0,0,0,0
13,JustVarun452,"So couple of weeks ago, entire media was against @elonmusk taking over #TWTR.
Now what are they doing?? https://t.co/YZAUp9dria",2022-05-17 21:13:28+00:00,,Twitter Web App,1,0,0,0
14,manu_ioboh,"Elon walks away, twtr becomes the next meme stock flying . How's that? #Twitter #StocksInFocus #TWTR",2022-05-17 21:11:29+00:00,,Twitter for Android,0,0,0,0
15,barcayms,"@hadi_razi8 @elonmusk I am wondering if Elon would pay that $1B and walk away, will #TWTR price be skyrocketed due… https://t.co/tnglijSghp",2022-05-17 21:11:22+00:00,"Barcelona, Spain",Twitter for iPhone,0,0,0,0
16,thomaspc,"RT @ArtfulTakedown: In your estimation, how many of your Twitter followers are “bot”/fake accounts?

#TWTR",2022-05-17 21:06:34+00:00,,Twitter for iPhone,0,0,0,0
17,barcayms,"@elonmusk I am wondering if Elon would pay that $1B and walk away, will #TWTR price be skyrocketed due to prospecti… https://t.co/psi91xA6VM",2022-05-17 21:02:52+00:00,"Barcelona, Spain",Twitter for iPhone,0,0,0,0
18,chriscowpland,Twitter employees work 4 hours a week no wonder they don’t like Elon #twtr https://t.co/5e8XmfCr5e,2022-05-17 21:00:41+00:00,"England, United Kingdom",Twitter for iPhone,0,0,0,0
19,Rafael_MoralesP,@ValuesAAA Sin embargo desde Q4 2021 MFP investors viene comprado prox un 109% y otros como Greenlight capital y Mi… https://t.co/CUjHvpDBpv,2022-05-17 20:53:56+00:00,"Bogota, Colombia.",Twitter for Android,1,0,0,0
20,topstonks,"$TWTR one of the most mentioned on wallstreetbets over the last 7 daysVia https://t.co/TyWnBqE0Co#twtr… https://t.co/nMwD9DAd13",2022-05-17 20:48:12+00:00,,topstonks,0,0,0,0
21,Fruitful_G9,"@Rudibager @anonyted8 @elonmusk Sorry not for your benefit. Don't want to upset #TWTR
This is interesting 
https://t.co/pVMiQGKeKH",2022-05-17 20:37:32+00:00,,Twitter Web App,0,0,1,0
22,DHLawrenceMusic,TWITTER - tracking nicely - #TWTR chart on @TradingView https://t.co/tU0oE35ApB,2022-05-17 20:33:41+00:00,,TradingView,0,0,0,0
23,ImpactTrends,"RT @ArtfulTakedown: In your estimation, how many of your Twitter followers are “bot”/fake accounts?

#TWTR",2022-05-17 20:11:58+00:00,,Twitter Web App,0,0,0,0
24,Paul_Gaspais,"""Ideologically, it does not make sense like,
because we’re actually censoring the right and not the left (..)
It’s… https://t.co/fkT8r3Dofm",2022-05-17 20:01:01+00:00,,Twitter Web App,0,0,0,0
25,Ralphtan222,"clip.

via @Gigazine
#article #account #spam #fake #TWTR https://t.co/Elmggvb2ei",2022-05-17 19:49:24+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0
26,missysc49,"RT @ArtfulTakedown: In your estimation, how many of your Twitter followers are “bot”/fake accounts?

#TWTR",2022-05-17 19:48:36+00:00,,Twitter for iPhone,0,0,0,0
27,Michael37019392,"#TWTR   Top analyst price target for next week.,   https://t.co/Tw2Jn2RmWj",2022-05-17 19:31:23+00:00,,Twitter Web App,0,0,0,0
28,Nagetheworld,"@johnrich @elonmusk TWTR stock is cooked at least in short term unless they agree to @elonmusk 

#TWTR #fraud #TROUBLE",2022-05-17 19:18:52+00:00,"Austin, TX",Twitter Web App,0,0,0,0
29,Dr_TightPants,@elonmusk @bennyjohnson @elonmusk is 4 hours a week real? If so I’m available. Just write up your own algo or what… https://t.co/N4ULE224ws,2022-05-17 19:16:11+00:00,,Twitter for iPhone,0,0,0,0
30,The__MP,@elonmusk Do these vote results mean that nearly 50% of #TWTR users are bots???  🤣🤣🤣,2022-05-17 19:04:55+00:00,United States,Twitter Web App,0,0,0,0
31,TheCove148,"It's Webull's 4th Anniversary! Get 6 #FREE stocks valued up to $12,600 by opening &amp; funding a #Webull brokerage acc… https://t.co/reu5vNXadN",2022-05-17 19:01:09+00:00,,Twitter for Android,0,0,0,0
32,fatdragonpro,RT @cashdaddiespod: We’re getting ready to record episode 91. We will be discussing @stablekwon and the collapse of Terra Luna and bring yo…,2022-05-17 18:50:47+00:00,"Los Angeles, CA",Twitter Web App,0,0,0,0
