,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,AndromedaBeauty,Check out Case For Lenovo le mh10 hd 2nd x306h case - Wintersweet by van Gogh 2nd https://t.co/TaCRzcsDkM #eBay via… https://t.co/YK811RI7Ru,2022-05-08 23:26:26+00:00,USA,Twitter Web App,3,0,8,0
1,TSLA__bot,"RT @Path_Trading: Even with Elon selling $TSLA stock to fund the purchase of $TWTR, it doesn't appear that market is convinced just yet tha…",2022-05-08 22:29:15+00:00,Tesla station on Mars,TSLA_bot,0,0,0,0
2,rywilliams4379,#Constitution 101 | Lecture 1 https://t.co/I7dCIH2bsi via @YouTube #SeperationOfPowers #twtr,2022-05-08 22:08:45+00:00,upstate NY,Twitter for iPhone,0,0,0,0
3,tricktrades1,"RT @luke_sosnowski: Market traders use the weekend and head to the #TRICKTRADES https://t.co/vgGHRsz7er

#Youtube channel, actual professio…",2022-05-08 21:47:30+00:00,Costa Rica,Twitter for iPhone,0,0,0,0
4,ArtMusicLife,"….and speaking of Musk. 

How many #activists, who rely on their anonymity to stay alive, are going to be forced of… https://t.co/d2zSUv7iCL",2022-05-08 21:06:31+00:00,mainlining coffee w/Shahrazad,Tweetbot for iΟS,0,0,0,0
5,CantTweet4,@WSJ @DoubleLJSquared Well #WallStreet better gets it’s ar$e in gear then on Pharma lies  #TWTR pushed &amp;life saving… https://t.co/z2Mn9GXArz,2022-05-08 20:54:57+00:00,,Twitter for iPhone,0,0,0,0
6,Niftee_sol,"RT @AndromedaBeauty: Check out Clay Native American Clay Mask from Pueblo New Mexico Great Condition 6 x 8"" https://t.co/uUYTvPRgkW #eBay v…",2022-05-08 19:44:45+00:00,,NFT gang gang,0,0,0,0
7,AndromedaBeauty,"Check out Clay Native American Clay Mask from Pueblo New Mexico Great Condition 6 x 8"" https://t.co/uUYTvPRgkW… https://t.co/Co3ObI1e4I",2022-05-08 19:44:34+00:00,USA,Twitter Web App,3,1,2,1
8,TSLA__bot,"RT @hashem_durdunji: 229M $TWTR users are quite low for the platform.

$TWTR NEEDS $TSLA ‘s speed. 
50% annual user growth. 

Which will in…",2022-05-08 19:42:39+00:00,Tesla station on Mars,TSLA_bot,0,0,0,0
9,AndromedaBeauty,"#nft #btc #twtr #tsla #shib #doge #coinbase @opensea

 #Caturday #DodgersWin #SolanaGiveaways #MargaretAtwood… https://t.co/k1P6RMwyen",2022-05-08 19:23:57+00:00,USA,Twitter Web App,0,0,0,0
10,AndromedaBeauty,"https://t.co/tzsvkk3ba1
#nft #btc #twtr #tsla #shib #doge #coinbase @opensea

 #Caturday #DodgersWin… https://t.co/Pjspc0khEz",2022-05-08 19:22:46+00:00,USA,Twitter Web App,0,0,0,0
11,themke,@twitter stock gonna sink at market opening with the pending suit @elonmusk . #twtr #sell #stock,2022-05-08 18:44:12+00:00,Oz!,Twitter for Android,0,0,0,0
12,Moonlander820,RT @AndromedaBeauty: 20220508 103642 https://t.co/9lnPcHXYGc https://t.co/Whg63LYTsS via @YouTube #nft #btc #twtr #tsla #shib #doge #coinba…,2022-05-08 18:43:24+00:00,,App_1_new,0,0,0,0
13,AndromedaBeauty,20220508 103642 https://t.co/9lnPcHXYGc https://t.co/Whg63LYTsS via @YouTube #nft #btc #twtr #tsla #shib #doge… https://t.co/683Wb6kpOb,2022-05-08 18:43:04+00:00,USA,Twitter Web App,0,0,0,1
14,AndromedaBeauty,20220508 111550 https://t.co/CVvafip7h7 https://t.co/jAOW3lZSEq via @YouTube #nft #btc #twtr #tsla #shib #doge… https://t.co/pM8d95PZu2,2022-05-08 18:38:00+00:00,USA,Twitter Web App,0,0,0,0
15,AndromedaBeauty,"Check out Native American Mask? With real feathers Alsmost mint 8 x 8"" https://t.co/ioTpBG2kTB #eBay via @eBay #nft… https://t.co/2sGzgcMyGF",2022-05-08 18:33:59+00:00,USA,Twitter Web App,2,0,1,1
16,luke_sosnowski,"Market traders use the weekend and head to the #TRICKTRADES https://t.co/vgGHRsz7er

#Youtube channel, actual profe… https://t.co/EEhLbfykN7",2022-05-08 18:22:23+00:00,,Twitter Web App,4,0,0,1
17,AppleRetweetBot,"RT @AndromedaBeauty: Check out Wood Carved Mask from Kenya 11 x 6"" Great Condition https://t.co/wMU5tdwpg7 #eBay via @eBay @MadOldMoai #nft…",2022-05-08 18:07:53+00:00,,Apple Retweet Bot,0,0,0,0
18,AndromedaBeauty,"Check out Wood Carved Mask from Kenya 11 x 6"" Great Condition https://t.co/wMU5tdwpg7 #eBay via @eBay @MadOldMoai… https://t.co/vOl39m6RZS",2022-05-08 18:06:04+00:00,USA,Twitter Web App,3,1,4,1
