,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,AndromedaBeauty,"Scientology KILLS 
@TomCruise
 #scientology #OrganicSoap #nft #btc
 #twtr #tsla #cryptocurrency #Caturday https://t.co/SuWaFwKVtE",2022-05-28 23:57:44+00:00,USA,LinkedIn,2,0,0,0
1,AndromedaBeauty,"“Dreams are what guide us, art is what defines us, math is what makes it all possible, and love is what lights our… https://t.co/ckQgE06mMk",2022-05-28 23:53:32+00:00,USA,LinkedIn,0,0,0,0
2,AndromedaBeauty,"“Dreams are what guide us, art is what defines us, math is what makes it all possible, and love is what lights our… https://t.co/DERD65IvpB",2022-05-28 23:51:30+00:00,USA,Twitter Web App,2,0,1,0
3,AndromedaBeauty,"“I saw a star, I reached for it. I missed, so I accepted the sky” #OrganicSoap #scientology #nft #btc
 #twtr #tsla… https://t.co/rG5e81AeFE",2022-05-28 23:46:41+00:00,USA,Twitter Web App,3,0,1,0
4,AndromedaBeauty,"“When we can't dream any longer we die.” #OrganicSoap #scientology #nft #btc
 #twtr #tsla #cryptocurrency #Caturday https://t.co/Pp8dvrNAW4",2022-05-28 23:41:01+00:00,USA,LinkedIn,0,0,0,0
5,Vlase13Michelle,"RT @AndromedaBeauty: “When we can't dream any longer we die.” #OrganicSoap #scientology #nft #btc
 #twtr #tsla #cryptocurrency #Caturday ht…",2022-05-28 23:39:47+00:00, Space ,Twitter Web App,0,0,0,0
6,AndromedaBeauty,"“When we can't dream any longer we die.” #OrganicSoap #scientology #nft #btc
 #twtr #tsla #cryptocurrency #Caturday https://t.co/myzVEqRnIB",2022-05-28 23:38:56+00:00,USA,Twitter Web App,0,0,1,1
7,emmanuel_kinge,"RT @emmanuel_kinge: Now financial advice buy the following 

#TWTR #TSLA #SpaceX #DOGE #BABYDOGE #FRENS 

Life is about #LOVE AND #LIGHT EV…",2022-05-28 23:36:24+00:00,"Manchester, England",Twitter for iPhone,0,0,0,0
8,AndromedaBeauty,"Scientology KILLS @TomCruise #scientology #OrganicSoap  #nft #btc
 #twtr #tsla #cryptocurrency #Caturday https://t.co/6k6I1fe7uF",2022-05-28 23:01:40+00:00,USA,Twitter Web App,3,0,1,0
9,JediZhukov,"RT @psychedelicraig: Econ 101 to Elon Musk: That’s not a #recession

Confidence inspiring tho

Projecting &amp; confessing behind his margin ca…",2022-05-28 22:26:39+00:00,,Twitter for iPhone,0,0,0,0
10,emmanuel_kinge,"Now financial advice buy the following 

#TWTR #TSLA #SpaceX #DOGE #BABYDOGE #FRENS 

Life is about #LOVE AND… https://t.co/2VSVbDklrQ",2022-05-28 22:21:14+00:00,"Manchester, England",Twitter for iPhone,3,0,0,1
11,psychedelicraig,"Econ 101 to Elon Musk: That’s not a #recession

Confidence inspiring tho

Projecting &amp; confessing behind his margin… https://t.co/MW6vHLhj1K",2022-05-28 21:55:18+00:00,"Rent Free, Your Head",Twitter for iPhone,12,0,1,7
12,AndromedaBeauty,"“I only want to live in peace, plant potatoes and dream!” Tove Jansson, Moomin #OrganicSoap   #nft #btc
 #twtr… https://t.co/W6eHNrX4E7",2022-05-28 20:10:42+00:00,USA,Twitter Web App,3,0,2,0
13,AndromedaBeauty,"“Now and then we had a hope that if we lived and were good, God would permit us to be pirates.” #OrganicSoap… https://t.co/ork6Q1L0i4",2022-05-28 19:38:34+00:00,USA,LinkedIn,1,0,0,0
14,AndromedaBeauty,"“Now and then we had a hope that if we lived and were good, God would permit us to be pirates.” #OrganicSoap… https://t.co/5JI6e25ovT",2022-05-28 19:35:50+00:00,USA,Twitter Web App,3,1,9,0
15,AndromedaBeauty,"“If you were born without wings, do nothing to prevent them from growing.” ― Coco Chanel #OrganicSoap #nft #btc… https://t.co/l6zdNyXEWg",2022-05-28 19:20:05+00:00,USA,LinkedIn,0,0,7,0
16,AndromedaBeauty,"""Si vous êtes né sans ailes, ne faites rien pour les empêcher de grandir."" - Coco Chanel #OrganicSoap #nft #btc… https://t.co/UuAgtJLqTh",2022-05-28 19:08:52+00:00,USA,Twitter Web App,0,0,1,0
17,AndromedaBeauty,"You may say that I'm a dreamer
But I'm not the only one
I hope someday you'll join us
And the world will be as one”… https://t.co/2b8KY6Yx5d",2022-05-28 19:04:23+00:00,USA,Twitter Web App,1,0,1,0
18,cog_roos,"@cperruna You don't like free speech on #TWTR? 

You can go to any right wing nut job sites like Gettr Truth Social… https://t.co/tpDpKEJVMn",2022-05-28 19:00:27+00:00,,TweetDeck,2,0,3,0
19,AndromedaBeauty,"“Dreaming about being an actress, is more exciting then being one.” ― Marilyn Monroe #nft #btc #twtr #tsla… https://t.co/K8uzvh6QUu",2022-05-28 18:57:32+00:00,USA,Twitter Web App,2,0,8,0
20,AndromedaBeauty,"“If you were born without wings, do nothing to prevent them from growing.” ― Coco Chanel  #OrganicSoap #nft #btc… https://t.co/5V1RpH65Ox",2022-05-28 18:54:16+00:00,USA,Twitter Web App,0,0,1,0
21,Terina848825081,RT @AndromedaBeauty: “Dream as if you will live forever; Live as if you will die today.”  James Dean  #OrgamicSoap #nft #btc #twtr #tsla #c…,2022-05-28 18:48:06+00:00, Sol Unicorns ,Twitter Web App,0,0,0,0
22,AndromedaBeauty,“Dream as if you will live forever; Live as if you will die today.”  James Dean  #OrgamicSoap #nft #btc #twtr #tsla… https://t.co/fNUmNwvN6W,2022-05-28 18:47:35+00:00,USA,Twitter Web App,2,0,1,2
23,AndromedaBeauty,Welcome #OrganicSoap #nft #btc #twtr #tsla #cryptocurrency #Caturday https://t.co/rgZ64Bql97,2022-05-28 18:36:33+00:00,USA,Twitter Web App,2,0,1,1
24,burakcaliskanb,Bir grup #TWTR hissedarı Elon Musk’a karşı dava açmış. https://t.co/usSqy0K5Mf,2022-05-28 17:58:12+00:00,"İstanbul, Türkiye",Twitter for iPhone,0,0,0,0
25,a1sa1eh,"RT @saudsend: خيااااااااااااااااال هذا من فضل ربي
#رادار_السوق جراءة قوة دقة ثروة #الخير_مقبل #OptionsTrading #tsla $tsla #spx $spx #twtr $…",2022-05-28 17:22:49+00:00,,Twitter for iPhone,0,0,0,0
26,a1sa1eh,"RT @saudsend: اللهم لك الحمد والشكر هذا من فضل ربي
#رادار_السوق #الخير_مقبل #tsla $tsla #spx $spx #twtr $twtr https://t.co/p1yv00jvZp",2022-05-28 17:22:28+00:00,,Twitter for iPhone,0,0,0,0
