,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,AndromedaBeauty,OH GOD ELON @elonmusk What have you done now? #TSLA #TWTR #NFT #BTC📉 https://t.co/ZJKdZvkxI4,2022-05-18 23:52:05+00:00,USA,Twitter Web App,1,0,2,0
1,urcherryshyh,"🪐:: selling this twitter account

PRICE: ₱210 ( 4 usd ) 
STATUS: AVAILABLE 

Info:
— has 1.2k followers
— since Oct… https://t.co/TmfvSvd6So",2022-05-18 23:47:56+00:00,Kayjeolg,Twitter for iPhone,0,0,1,0
2,AndromedaBeauty,#twtr #btc #tsla https://t.co/RpwALe1AkC,2022-05-18 23:45:34+00:00,USA,Twitter Web App,0,0,0,0
3,GirardPhilo,"Elon screwed the pooch it seems. 🥴#TWTR is now below $37. #TSLA at $710, down 37% from high and still dropping. 
He… https://t.co/Y7b1eTisyW",2022-05-18 23:43:16+00:00,"Colorado, USA",Twitter Web App,9,0,0,1
4,AndromedaBeauty,"@jeremyjudkins_ well lookie here, my neighbors just got caught, and two guys came out of the same TESLA car! 😱🤣 Now… https://t.co/lrDGqJ5Swx",2022-05-18 23:34:47+00:00,USA,Twitter Web App,1,0,1,0
5,Newest_daniel,RT @Newest_daniel: #DeppVsHeard #LSGvsKKR #JusticeForJohnnyDepp can everyone that sees this follow me I have no followers and I’ve had this…,2022-05-18 23:29:34+00:00,,Twitter for iPhone,0,0,0,0
6,AndyRogers07,@PurpleSoldier4U @mrdillpickle27 @elonmusk @Twitter It is stupid to kick the tires after signing the purchase contr… https://t.co/Oo0QL3BFf2,2022-05-18 23:05:07+00:00,,Twitter Web App,0,0,0,0
7,sustain05,RT @JMichaelWaller: Twitter’s management apparently ensured that the company would not be profitable. #TWTR defrauds its investors in addit…,2022-05-18 23:02:31+00:00,,Twitter Web App,0,0,0,0
8,c13409799,RT @JMichaelWaller: Twitter’s management apparently ensured that the company would not be profitable. #TWTR defrauds its investors in addit…,2022-05-18 22:57:57+00:00,,Twitter for iPhone,0,0,0,0
9,Christo99029100,RT @JMichaelWaller: Twitter’s management apparently ensured that the company would not be profitable. #TWTR defrauds its investors in addit…,2022-05-18 22:52:34+00:00,,Twitter for iPhone,0,0,0,0
