,user,text,time,location,source,like_count,quote_count,reply_count,retweet_count
0,iwastaken,"Do we expect anything less at this point?  

The puppet masters are at work. 

$TWTR #twtr #NotAConspiracy @elonmusk https://t.co/WNPhD0QAYW",2022-05-04 23:51:35+00:00,Texas,Twitter Web App,0,0,0,0
1,RicardoSisonJr2,"RT @BudRante: The #GOAT is in the house
APEMUSK ❤️#APE
The universe knows what’s coming 🚀
@elonmusk

@BoredApeYC
@DelCrxpto
 @BudRante #CHE…",2022-05-04 23:35:04+00:00,,Twitter for Android,0,0,0,0
2,ETFStockReport,#Stockmarket @ETFStockReport THE BEST ALTERNATIVE TO BUYING #ETF ’s #StocksToWatch $SPY $Goog $amzn $Tsla $nvda $fb… https://t.co/by5N9E1y6D,2022-05-04 23:27:37+00:00,USA,Twitter for iPad,2,0,0,2
3,jifcrypto,"RT @xrakan_sa: Hey @elonmusk .. I have a HOT “420” idea that is going to make you worth extra couple of Billions maybe Trillion…
I am sure…",2022-05-04 23:06:28+00:00,"California, USA",Twitter for iPhone,0,0,0,0
4,Steven07124308,RT @SoFloDoge: I see #TWTR and #DOGE are both moving up at the same time and I automatically ask myself what did ⁦@elonmusk⁩ do now?? 🤔🐕🐾💰🚀…,2022-05-04 23:05:21+00:00,Turks and Caicos Islands,Twitter for Android,0,0,0,0
5,jackspa84167797,RT @SoFloDoge: I see #TWTR and #DOGE are both moving up at the same time and I automatically ask myself what did ⁦@elonmusk⁩ do now?? 🤔🐕🐾💰🚀…,2022-05-04 23:00:08+00:00,"Bangkok, Thailand",Twitter for iPhone,0,0,0,0
6,metadual,"Facebook, @meta or however it's called tends more to become like MySpace, Hi5 or any other platform that died after few years. #TWTR #PWR",2022-05-04 22:48:09+00:00,Loading...,Twitter for Android,1,0,0,0
7,erpsychmdb,@karenfinerman very nice necklace today! @GuyAdami where are u? Miss u buddy. @MelissaLeeCNBC always at the top of… https://t.co/QhHz0dvvb3,2022-05-04 21:55:44+00:00,Long Island / New York,Twitter for iPhone,0,0,0,0
8,Muhammetkiraz16,RT @emrahvsibel: #GLCVY #tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…,2022-05-04 21:14:22+00:00,,Twitter for Android,0,0,0,0
9,jcalvinogt,RT @SoFloDoge: I see #TWTR and #DOGE are both moving up at the same time and I automatically ask myself what did ⁦@elonmusk⁩ do now?? 🤔🐕🐾💰🚀…,2022-05-04 21:12:38+00:00,,Twitter Web App,0,0,0,0
10,Muhammetkiraz16,RT @emrahvsibel: #GLCVY #tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…,2022-05-04 21:11:17+00:00,,Twitter for Android,0,0,0,0
11,Muhammetkiraz16,RT @emrahvsibel: #GLCVY #tsla #aapl #nvda #twtr #msft #amzn #amd #googl #fb #wfc #sapg #lini #alvg #baygn #vowg_p #SIEGn #MBGn #DTEGn #BASF…,2022-05-04 21:11:06+00:00,,Twitter for Android,0,0,0,0
12,THEF0X007,RT @SoFloDoge: I see #TWTR and #DOGE are both moving up at the same time and I automatically ask myself what did ⁦@elonmusk⁩ do now?? 🤔🐕🐾💰🚀…,2022-05-04 20:38:17+00:00,✌❤,Twitter for Android,0,0,0,0
13,matt_hack78,RT @SoFloDoge: I see #TWTR and #DOGE are both moving up at the same time and I automatically ask myself what did ⁦@elonmusk⁩ do now?? 🤔🐕🐾💰🚀…,2022-05-04 20:16:51+00:00,,Twitter for iPhone,0,0,0,0
14,Ralphtan222,"(tweet数眺めてるけど、tweet無くなったり、アカ移動、過去tweet全消し(deleted by account) は、中の人にもたまに見掛けてるね。異動とかでなくね。😌)

via @Gigazine
#news… https://t.co/IAKaiUQjFT",2022-05-04 19:41:45+00:00,DeCenterized Tokyo🗼⇄NY🗽,Twitter for iPhone,0,0,1,0
15,therealeric87,"RT @therealeric87: I keep doing this new innovative thing, I believe it’s called buy &amp; #HODL for my fav 🪑’s of #AMC #AMCSqueeze #AMCNEVERLE…",2022-05-04 19:41:44+00:00,$AMC ,Twitter for iPhone,0,0,0,0
